Time,Sus Deriv
62400,0.33166666666666667
62700,0.3308333333333333
63000,0.26666666666666666
63300,0.33166666666666667
63600,0.33166666666666667
63900,0.5325
64200,-0.0008333333333333334
64500,0.5916666666666667
64800,0.75
65100,-0.0033333333333333335
65400,-0.0008333333333333334
65700,1.0325
66000,0.5991666666666666
66300,-0.0008333333333333334
66600,0.33
66900,-0.0008333333333333334
67200,-0.005833333333333334
67500,-0.0033333333333333335
67800,0.3333333333333333
68100,-0.009166666666666667
68400,-0.0075
68700,-0.004166666666666667
69000,-0.0008333333333333334
69300,-0.0033333333333333335
69600,0.09583333333333334
69900,-0.004166666666666667
70200,-0.0025
70500,-0.0008333333333333334
70800,-0.0016666666666666668
71100,0.43083333333333335
71400,-0.009166666666666667
71700,-0.009166666666666667
72000,0.32916666666666666
72300,-0.0025
72600,-0.0033333333333333335
72900,-0.0016666666666666668
73200,-0.0016666666666666668
73500,-0.0016666666666666668
73800,-0.0025
74100,-0.0025
74400,-0.006666666666666667
74700,0.0925
75000,-0.006666666666666667
75300,0.32916666666666666
75600,-0.0033333333333333335
75900,-0.0025
76200,-0.0008333333333333334
76500,-0.0033333333333333335
76800,0.33166666666666667
77100,-0.005833333333333334
77400,0.33
77700,-0.0025
78000,-0.0075
78300,-0.005833333333333334
78600,-0.0033333333333333335
78900,-0.0033333333333333335
79200,-0.0016666666666666668
79500,-0.004166666666666667
79800,-0.0016666666666666668
80100,-0.0025
80400,0.09583333333333334
80700,-0.0075
81000,-0.0033333333333333335
81300,-0.005833333333333334
81600,-0.0016666666666666668
81900,0.095
82200,-0.0025
82500,-0.004166666666666667
82800,-0.0016666666666666668
83100,0.3333333333333333
83400,-0.004166666666666667
83700,0.4241666666666667
84000,-0.005833333333333334
84300,0.25833333333333336
84600,0.5308333333333334
84900,0.09833333333333333
85200,0.1
85500,0.6
85800,0.09833333333333333
86100,-0.0008333333333333334
86400,0.0
