Time,Speed
11340,173.49902083333336
11360,173.41431250000002
11380,173.75575999999998
11400,176.8899583333333
11420,181.01679166666665
11440,181.06089795918368
11460,180.9418367346939
11480,180.99142
11500,180.94461999999996
11520,181.06197999999998
11540,173.71065306122446
11560,173.70226530612246
11580,173.49942857142855
11600,173.67808000000002
11620,169.91926
11640,173.09531914893617
11660,173.19120408163266
11680,173.30238775510205
11700,173.490612244898
11720,169.35297959183674
11740,169.76784000000004
11760,169.62610204081633
11780,169.79744897959182
11800,165.85502040816326
11820,161.67764583333332
11840,157.93929166666666
11860,157.53568085106377
11880,154.85959183673467
11900,161.43589361702126
11920,165.4932340425532
11940,163.85417777777778
11960,160.9042340425532
11980,165.48070833333333
12000,165.7331632653061
12020,165.510693877551
12040,168.84066666666666
12060,169.8975
12080,169.82108163265306
12100,169.82602040816326
12120,169.75997959183672
12140,173.30612499999998
12160,177.10644897959185
12180,177.08991836734697
12200,180.9138333333333
12220,180.69167346938775
12240,180.681693877551
12260,176.94288
12280,176.96030000000002
12300,173.20719999999997
12320,173.21189795918363
12340,169.77455102040815
12360,173.27189583333333
12380,173.2971428571429
12400,177.03032653061223
12420,177.37269387755103
12440,173.79148979591838
12460,173.71743749999996
12480,170.35587755102037
12500,170.3435714285714
12520,170.36973469387755
12540,173.73751063829786
12560,173.73839583333333
12580,181.27967391304347
12600,180.8736875
12620,180.7977551020408
12640,180.9930208333333
12660,177.43847916666664
12680,162.72685416666664
12700,163.1535714285714
12720,163.23914285714284
12740,163.23283673469388
12760,166.43976595744678
12780,147.53748936170211
12800,146.56773913043477
12820,144.10110416666666
12840,141.1632448979592
12860,137.39632653061224
12880,152.49579069767444
12900,155.34441463414635
12920,159.20225
12940,161.38195652173917
12960,165.63610416666666
12980,162.04795833333333
13000,165.97338775510207
13020,169.62408163265306
13040,176.88055319148938
13060,176.99842553191488
13080,177.04814893617018
13100,180.6440638297872
13120,176.76433333333333
13140,176.75951020408164
13160,176.75110204081633
13180,176.7998979591837
13200,176.53113043478263
13220,176.53660000000002
13240,180.83359574468085
13260,177.24832653061225
13280,177.27689583333336
13300,173.559125
13320,173.78485416666663
13340,173.98508333333334
13360,173.9303877551021
13380,177.5466666666667
13400,173.6079791666667
13420,177.17735416666665
13440,177.2641489361702
13460,177.35921276595744
13480,177.27585416666668
13500,177.0225
13520,176.92574468085107
13540,177.1064255319149
13560,177.13021276595745
13580,176.93227083333332
13600,176.8041875
13620,176.8685
13640,176.85693617021278
13660,173.31872916666666
13680,173.45340816326532
13700,176.98429166666665
13720,177.0353125
13740,176.87433333333334
13760,172.63951063829788
13780,168.91783333333333
13800,165.19426530612245
13820,165.29406122448978
13840,161.19127083333333
13860,168.51825531914892
13880,168.94975000000002
13900,165.3199387755102
13920,165.33995918367347
13940,164.79875
13960,165.1735
13980,168.66804255319147
14000,172.25289130434783
14020,172.50564583333335
14040,176.42445833333332
14060,180.4391739130435
14080,180.55882978723403
14100,176.51187234042553
14120,172.96832653061225
14140,173.2032448979592
14160,173.25826530612247
14180,173.17566666666664
14200,176.8843404255319
14220,180.97500000000002
14240,165.05183333333335
14260,165.41538775510202
14280,165.38630612244899
14300,165.440375
14320,161.42166666666665
14340,168.6121063829787
14360,168.98477083333333
14380,169.28389583333333
14400,169.07241666666667
14420,165.23010416666668
14440,169.18904166666667
14460,173.19636734693876
14480,173.14957142857142
14500,173.21624999999997
14520,173.31791666666663
14540,177.03852083333334
14560,177.01212244897962
14580,177.12028571428573
14600,177.393
14620,177.34054166666667
14640,177.2675
14660,177.38381632653062
14680,177.4334081632653
14700,181.08033333333333
14720,181.0329583333333
14740,180.994875
14760,181.03216666666665
14780,180.8961836734694
14800,180.9945714285714
14820,177.1831224489796
14840,177.11847916666667
14860,177.14447916666668
14880,177.0567755102041
14900,177.04606122448982
14920,180.98533333333333
14940,181.1184166666667
14960,181.21964583333332
14980,181.1608541666667
15000,181.21630612244903
15020,181.2887346938776
15040,181.37610416666666
15060,181.36945833333334
15080,181.45212500000002
15100,174.03558
15120,174.10454000000001
15140,166.35989795918368
15160,166.2919387755102
15180,166.2257551020408
15200,169.75674999999998
15220,173.46948979591838
15240,180.87544680851065
15260,181.36800000000002
15280,177.7922040816327
15300,177.75444897959184
15320,177.66542000000004
15340,177.67260000000002
15360,177.59817999999999
15380,177.58622448979594
15400,177.60395833333337
15420,177.44762500000002
15440,177.51440000000002
15460,177.53436000000002
15480,177.64491836734692
15500,181.486
15520,181.5232244897959
15540,181.28676
15560,181.23719999999997
15580,181.17987999999997
15600,181.03969387755106
15620,177.4387959183673
15640,177.22595918367347
15660,177.26506000000006
15680,173.47298000000004
15700,173.71422
15720,173.6033673469388
15740,177.33766666666665
15760,173.67426
15780,173.78824
15800,166.35759183673468
15820,159.30377551020408
15840,159.40683673469388
15860,163.00534693877552
15880,162.67018367346938
15900,162.36689583333333
15920,165.9979361702128
15940,161.16687234042556
15960,161.06621276595746
15980,157.77868750000002
16000,154.88864
16020,154.5313673469388
16040,157.33679999999998
16060,146.23884782608695
16080,146.78174468085106
16100,147.17127083333332
16120,153.65134782608695
16140,153.9624893617021
16160,164.00086363636362
16180,156.74626086956522
16200,160.1956739130435
16220,160.50459574468087
16240,153.23183333333333
16260,163.97897872340428
16280,172.0208510638298
16300,172.56102040816327
16320,172.55527999999995
16340,179.60406249999997
16360,179.71212244897958
16380,175.8181020408163
16400,176.13971999999998
16420,175.99862000000002
16440,172.8328979591837
16460,172.96016326530614
16480,176.6564583333333
16500,176.9835306122449
16520,173.21372
16540,176.91273469387755
16560,176.83773469387756
16580,173.32183673469393
16600,169.57157142857145
16620,173.14541666666665
16640,169.76788
16660,169.82798000000003
16680,173.32439583333334
16700,177.00716666666665
16720,176.8450625
16740,169.16804081632654
16760,172.97779591836738
16780,172.97661224489798
16800,172.81926530612242
16820,172.82532653061222
16840,176.68591666666666
16860,176.72738
16880,176.85308
16900,176.90310000000002
16920,173.41573469387754
16940,176.93616666666665
16960,176.40999999999997
16980,176.35852
17000,172.8129387755102
17020,176.2203673469387
17040,176.20271428571422
17060,176.18846938775508
17080,176.09789999999998
17100,176.05458
17120,179.56342857142855
17140,180.44547916666667
17160,180.74477083333332
17180,180.46146938775507
17200,180.44181999999998
17220,176.81446
17240,176.67948
17260,176.81718367346937
17280,176.9684693877551
17300,177.13300000000004
17320,180.5811836734694
17340,176.8545
17360,173.33989795918367
17380,173.34491836734693
17400,169.3434693877551
17420,169.47762
17440,165.78828
17460,172.72785416666662
17480,169.135
17500,173.03939583333332
17520,173.35238775510203
17540,176.80522448979593
17560,176.99140000000003
17580,177.12402040816326
17600,176.96763265306123
17620,177.148693877551
17640,173.43223999999998
17660,173.44681999999997
17680,173.48104
17700,173.45414285714284
17720,173.57144897959185
17740,173.6433469387755
17760,177.09428
17780,177.05392
17800,176.97692000000004
17820,176.82522448979591
17840,176.8784081632653
17860,176.72520000000003
17880,176.88966
17900,177.03881632653062
17920,173.23942857142856
17940,169.44642857142858
17960,169.55034693877553
17980,169.53186000000002
18000,169.53234
18020,173.19414
18040,176.47410204081632
18060,176.65246938775513
18080,176.73136734693875
18100,176.57526
18120,172.99820000000003
18140,173.05284000000003
18160,169.4735102040816
18180,169.31661224489798
18200,169.24404
18220,169.11908163265304
18240,165.27514285714284
18260,153.57273469387755
18280,151.48038775510204
18300,143.79867346938778
18320,138.8289
18340,135.52829166666666
18360,121.43473469387756
18380,94.73533333333334
18400,82.35546808510638
18420,79.34829787234042
18440,58.38138297872341
18460,51.380391304347825
18480,65.31189361702128
18500,75.40199999999999
18520,111.1814705882353
18540,127.25065714285712
18560,131.09866666666667
18580,140.5546666666667
18600,154.2509756097561
18620,153.59
18640,157.01989795918368
18660,153.74914285714286
18680,154.23804
18700,157.661
18720,162.71712000000002
18740,163.62584
18760,167.12551020408162
18780,167.26398
18800,171.6857755102041
18820,171.89744000000002
18840,172.33942000000002
18860,172.89602000000002
18880,172.79492000000002
18900,172.9769795918367
18920,173.13820408163267
18940,173.17654000000002
18960,173.57690000000002
18980,174.19165999999998
19000,174.89006
19020,175.02900000000005
19040,175.06079591836735
19060,175.51906000000002
19080,175.5716
19100,175.56796000000003
19120,175.64142000000004
19140,175.80636734693874
19160,175.86838775510208
19180,175.78638000000004
19200,175.86512000000002
19220,176.01448
19240,176.03272000000004
19260,176.38028571428572
19280,176.4185306122449
19300,176.32458000000003
19320,176.30078
19340,176.39498
19360,176.5147
19380,176.62920408163268
19400,176.56922448979591
19420,176.42605999999995
19440,176.47283999999996
19460,176.53135999999995
19480,173.00169999999997
19500,173.25842857142857
19520,173.25842857142857
19540,173.16588000000004
19560,173.26904000000002
19580,173.43714285714285
19600,175.55502127659574
19620,171.848375
19640,171.85925
19660,171.69154000000003
19680,171.52648000000002
19700,171.56400000000002
19720,169.46334693877552
19740,173.06112500000003
19760,173.07285714285715
19780,173.19876
19800,173.29704
19820,173.39072
19840,177.0023469387755
19860,176.9096734693878
19880,176.9244081632653
19900,176.50342000000003
19920,176.53582000000003
19940,176.49948000000003
19960,176.52741999999998
19980,176.55203999999998
20000,176.65218000000002
20020,173.21057999999996
20040,173.12417999999997
20060,173.29262
20080,173.4747755102041
20100,173.45775510204084
20120,169.39128571428571
20140,172.58642857142857
20160,172.99463999999998
20180,173.08023999999997
20200,166.23428
20220,166.2105306122449
20240,169.89241666666666
20260,169.90930612244898
20280,166.39836
20300,166.29544
20320,169.72231914893618
20340,169.46243181818184
20360,168.6507441860465
20380,169.0563777777778
20400,162.1410612244898
20420,151.68732653061224
20440,151.67220408163266
20460,143.8016875
20480,138.88131914893617
20500,130.50977999999998
20520,129.6084081632653
20540,133.2247755102041
20560,136.20589583333333
20580,140.01985416666668
20600,140.58933333333334
20620,144.03902127659572
20640,148.68195833333334
20660,147.46097826086955
20680,137.20676595744678
20700,128.2742857142857
20720,122.25129787234042
20740,117.02900000000001
20760,123.1110625
20780,132.41428260869566
20800,138.25210416666667
20820,155.3442888888889
20840,171.21784444444444
20860,175.4701086956522
20880,175.40861702127663
20900,172.3255918367347
20920,175.89918367346937
20940,176.01232653061223
20960,176.2529375
20980,176.405125
21000,176.50345833333336
21020,179.85429166666668
21040,179.69491836734693
21060,179.7469387755102
21080,179.66408163265305
21100,179.73979591836732
21120,180.04758333333334
21140,180.38525
21160,180.29497959183678
21180,180.32091836734693
21200,180.41991836734695
21220,180.49837499999998
21240,180.49643749999998
21260,180.27361224489798
21280,176.46163265306123
21300,176.3871428571429
21320,172.94657142857142
21340,173.05606249999997
21360,173.04645833333333
21380,176.9939387755102
21400,177.09218367346938
21420,176.87004081632654
21440,180.377914893617
21460,180.52632608695652
21480,180.73189361702126
21500,180.11232653061225
21520,180.0026734693878
21540,176.6153469387755
21560,176.8544375
21580,176.83581249999997
21600,176.47391836734698
21620,176.6175918367347
21640,180.5523333333333
21660,180.8118723404255
21680,180.8338510638298
21700,180.87645833333332
21720,180.73536734693877
21740,180.78216326530614
21760,180.7805918367347
21780,180.17881250000002
21800,180.15960416666667
21820,179.992
21840,180.00463265306124
21860,179.73869387755101
21880,180.59142857142857
21900,180.7248333333333
21920,177.15214583333332
21940,177.056
21960,177.13504081632652
21980,173.31897959183672
22000,173.51785416666667
22020,173.47641666666667
22040,176.95235416666665
22060,177.01133333333334
22080,176.9711224489796
22100,180.53851020408163
22120,180.73441666666668
22140,180.63991666666666
22160,180.32483673469386
22180,180.21804166666666
22200,180.16744897959182
22220,180.22671428571425
22240,180.38091666666665
22260,180.64612244897958
22280,180.71557142857142
22300,180.79430612244897
22320,180.83844897959182
22340,181.0116875
22360,181.02120408163262
22380,180.81608
22400,180.86966
22420,177.24008163265304
22440,177.1861224489796
22460,177.1550204081633
22480,176.97170000000003
22500,176.98398
22520,180.56669387755102
22540,177.33467346938778
22560,173.4064897959184
22580,173.42414285714284
22600,173.42054000000005
22620,173.43436000000003
22640,169.67759183673468
22660,176.9774042553191
22680,172.8777659574468
22700,173.17382
22720,169.38986
22740,172.9135510204082
22760,172.911693877551
22780,172.95047916666667
22800,165.50389795918366
22820,165.1184693877551
22840,161.30122448979594
22860,157.12047916666666
22880,160.5152978723404
22900,165.01624999999999
22920,172.5772448979592
22940,176.53889795918369
22960,180.29042857142858
22980,168.9443125
23000,165.46110204081631
23020,165.45369387755102
23040,165.84243999999998
23060,162.05792
23080,168.65855319148935
23100,172.30872340425532
23120,173.07450000000003
23140,169.28832653061227
23160,165.52786
23180,161.68771999999998
23200,165.01999999999998
23220,161.20714583333333
23240,157.1848125
23260,164.3042978723404
23280,169.11573469387756
23300,169.46366
23320,172.86087755102042
23340,180.38570212765956
23360,180.17126
23380,180.21594000000002
23400,176.69208000000003
23420,176.8073
23440,173.40359183673473
23460,173.6064693877551
23480,173.56314000000003
23500,177.17218367346942
23520,177.2127142857143
23540,173.57475
23560,177.00083673469385
23580,176.99426000000003
23600,177.11582
23620,177.06328000000002
23640,173.2283673469388
23660,176.81006250000004
23680,176.75479591836736
23700,169.69204000000002
23720,162.8147
23740,166.28683673469388
23760,162.71504081632654
23780,158.96244897959184
23800,162.23606250000003
23820,162.10635416666668
23840,165.77067346938776
23860,162.43117999999998
23880,169.21795833333334
23900,169.085
23920,176.4758043478261
23940,176.303
23960,172.63647916666665
23980,169.08110416666668
24000,165.694875
24020,166.00029999999998
24040,166.2545
24060,166.41648000000004
24080,177.13671739130436
24100,180.75395652173916
24120,169.73579166666664
24140,169.79251020408165
24160,169.8154
24180,164.41052
24200,164.2531632653061
24220,167.60975
24240,171.0920204081633
24260,171.07602040816326
24280,170.96163265306123
24300,176.4629574468085
24320,176.46781632653062
24340,172.73252
24360,172.67224
24380,172.74464
24400,173.0933469387755
24420,176.79129166666667
24440,180.48280851063828
24460,180.6255306122449
24480,180.46632000000002
24500,180.32726
24520,180.37132653061224
24540,180.3206530612245
24560,176.33180000000004
24580,172.95366
24600,173.09092000000004
24620,173.13084000000003
24640,173.14763265306124
24660,176.7686666666667
24680,173.19846
24700,176.7014081632653
24720,172.7790625
24740,173.35083333333333
24760,173.34989795918364
24780,176.92116326530615
24800,173.35872
24820,177.0888163265306
24840,173.14785416666666
24860,173.2760612244898
24880,173.2221020408163
24900,169.4562
24920,169.33462
24940,172.6441020408163
24960,172.56410416666668
24980,176.18693617021276
25000,180.06920408163265
25020,176.12826530612242
25040,176.16687755102038
25060,172.65656
25080,172.61661224489796
25100,165.34941999999998
25120,161.20426530612244
25140,161.33051020408163
25160,160.97952083333334
25180,158.1398775510204
25200,161.36197916666666
25220,168.96820833333334
25240,169.34314285714285
25260,172.81987755102043
25280,176.7223
25300,173.23834693877552
25320,173.22209999999998
25340,169.46736
25360,172.8349387755102
25380,169.05938775510205
25400,172.61044680851063
25420,173.09969387755103
25440,172.5001836734694
25460,169.03116000000003
25480,169.24016
25500,169.33424
25520,169.24706122448978
25540,165.26414285714287
25560,161.42973469387755
25580,161.86416
25600,165.49831999999998
25620,169.23969387755105
25640,168.886
25660,176.40606122448978
25680,176.58807999999996
25700,173.04292
25720,173.25347999999994
25740,176.8028125
25760,176.85155999999995
25780,173.44212
25800,177.09861224489794
25820,177.10887755102038
25840,177.21060416666668
25860,177.04
25880,177.00279999999998
25900,180.57267346938778
25920,180.5492448979592
25940,180.62400000000002
25960,180.73491836734692
25980,180.53882000000002
26000,180.52271999999996
26020,180.28677551020408
26040,176.59449999999998
26060,176.75897959183672
26080,176.76336734693876
26100,176.71513999999996
26120,176.75385999999997
26140,173.31915999999993
26160,169.65738775510204
26180,169.70920408163266
26200,173.29095918367346
26220,173.38414285714288
26240,173.47310204081631
26260,173.49960416666667
26280,177.35138297872342
26300,177.44784782608696
26320,170.00725
26340,166.37883673469386
26360,166.37320408163265
26380,166.12385416666666
26400,166.12393749999998
26420,173.28970212765958
26440,173.23412499999998
26460,176.957
26480,177.1555
26500,177.11636170212768
