Time,Sus Deriv
300,0.3333333333333333
600,0.3333333333333333
900,0.0
1200,0.0
1500,0.1
1800,0.0
2100,-0.0008333333333333334
2400,0.32666666666666666
2700,0.9925
3000,-0.0008333333333333334
3300,0.33
3600,-0.0175
3900,0.33166666666666667
4200,0.0
4500,-0.0025
4800,-0.0016666666666666668
5100,1.2908333333333333
5400,0.41583333333333333
5700,1.1975
6000,0.3325
6300,0.5325
6600,0.5333333333333333
6900,0.3333333333333333
7200,0.0
7500,-0.0008333333333333334
7800,-0.0016666666666666668
8100,-0.0016666666666666668
8400,-0.0008333333333333334
8700,-0.0016666666666666668
9000,-0.0016666666666666668
9300,1.5708333333333333
9600,1.6641666666666666
9900,0.3333333333333333
10200,0.3333333333333333
10500,0.0
10800,-0.0008333333333333334
11100,0.0
11400,-0.0008333333333333334
11700,0.09083333333333334
12000,-0.004166666666666667
12300,0.0
12600,0.2633333333333333
12900,0.085
13200,0.6625
13500,-0.0008333333333333334
13800,0.09583333333333334
14100,0.2625
14400,-0.0025
14700,0.09916666666666667
15000,-0.0008333333333333334
15300,0.0
15600,-0.0033333333333333335
15900,-0.006666666666666667
16200,0.31833333333333336
16500,-0.006666666666666667
16800,-0.0025
17100,0.0
17400,0.0
17700,-0.0008333333333333334
18000,-0.0016666666666666668
18300,-0.004166666666666667
18600,-0.0025
18900,0.25916666666666666
19200,0.25666666666666665
19500,0.33
19800,-0.005833333333333334
20100,-0.0033333333333333335
20400,-0.0033333333333333335
20700,0.3325
21000,-0.0016666666666666668
21300,-0.0033333333333333335
21600,0.0975
21900,-0.0025
22200,-0.0075
22500,-0.008333333333333333
22800,0.6633333333333333
23100,0.33
23400,0
23700,0
24000,0
24300,0
24600,0.0975
24900,0.6666666666666666
25200,0.1
25500,0.0
25800,-0.0008333333333333334
26100,0.0
26400,-0.004166666666666667
26700,0.09416666666666666
27000,-0.0033333333333333335
27300,-0.0016666666666666668
27600,0.09416666666666666
27900,-0.010833333333333334
28200,-0.0033333333333333335
28500,0.33166666666666667
28800,0.09583333333333334
29100,-0.005
29400,0.3325
29700,-0.0008333333333333334
30000,-0.0008333333333333334
