Time,Last Pit,Air Temp,Track Temp,Wind Speed,Yellow
26260,72.12085,61.899980000000006,62.00006,0.0,0
26280,72.45418333333333,61.899980000000006,62.00006,0.0,0
26300,72.78751666666669,61.899980000000006,62.00006,0.0,0
26320,73.12085,61.80008,62.00006,0.0,0
26340,73.45418333333333,61.80008,62.00006,0.0,0
26360,73.78751666666669,61.80008,62.00006,0.0,0
26380,74.12085,61.899980000000006,62.00006,0.0,0
26400,74.45418333333333,61.899980000000006,62.00006,0.0,0
26420,74.78751666666669,61.899980000000006,62.00006,0.0,0
26440,75.12085,61.80008,62.00006,0.0,0
26460,75.45418333333333,61.80008,62.00006,0.0,0
26480,75.78751666666669,61.80008,62.00006,0.0,0
26500,76.12085,61.80008,62.00006,0.0,0
26520,76.45418333333333,61.80008,62.00006,0.0,0
26540,76.78751666666669,61.80008,62.00006,0.0,0
26560,77.12085,61.80008,62.00006,0.0,0
26580,77.45418333333333,61.80008,62.00006,0.0,0
26600,77.78751666666669,61.80008,62.00006,0.0,0
26620,78.12085,61.80008,62.00006,0.0,0
26640,78.45418333333333,61.80008,62.00006,0.0,0
26660,78.78751666666669,61.80008,62.00006,0.0,0
26680,79.12085,61.80008,62.00006,0.0,0
26700,79.45418333333333,61.80008,62.00006,0.0,0
26720,79.78751666666669,61.80008,62.00006,0.0,0
26740,80.12085,61.80008,62.00006,0.0,0
26760,80.45418333333333,61.80008,62.00006,0.0,0
26780,80.78751666666669,61.80008,62.00006,0.0,0
26800,81.12085,61.80008,62.00006,0.0,0
26820,81.45418333333333,61.80008,62.00006,0.0,0
26840,81.78751666666669,61.80008,62.00006,0.0,0
26860,82.12085,61.80008,62.00006,0.0,0
26880,82.45418333333333,61.80008,62.00006,0.0,0
26900,82.78751666666669,61.80008,62.00006,0.0,0
26920,83.12085,61.80008,62.00006,0.0,0
26940,83.45418333333333,61.80008,62.00006,0.0,0
26960,83.78751666666669,61.80008,62.00006,0.0,0
26980,84.12085,61.80008,62.00006,0.0,0
27000,84.45418333333333,61.80008,62.00006,0.0,0
27020,84.78751666666669,61.80008,62.00006,0.0,0
27040,85.12085,61.7,62.00006,0.0,0
27060,85.45418333333333,61.7,62.00006,0.0,0
27080,85.78751666666669,61.7,62.00006,0.0,0
27100,86.12085,61.80008,62.00006,0.0,0
27120,86.45418333333332,61.80008,62.00006,0.0,0
27140,86.78751666666668,61.80008,62.00006,0.0,0
27160,87.12085,61.7,62.00006,0.0,0
27180,87.45418333333332,61.7,62.00006,0.0,0
27200,87.78751666666668,61.7,62.00006,0.0,0
27220,88.12085,61.7,62.00006,0.0,0
27240,88.45418333333332,61.7,62.00006,0.0,0
27260,88.78751666666668,61.7,62.00006,0.0,0
27280,89.12085,61.7,62.00006,0.0,0
27300,89.45418333333332,61.7,62.00006,0.0,0
27320,89.78751666666668,61.7,62.00006,0.0,0
27340,90.12085,61.7,62.00006,0.0,0
27360,90.45418333333332,61.7,62.00006,0.0,0
27380,90.78751666666668,61.7,62.00006,0.0,0
27400,91.12085,61.7,62.00006,0.0,0
27420,91.45418333333332,61.7,62.00006,0.0,0
27440,91.78751666666668,61.7,62.00006,0.0,0
27460,92.12085,61.7,62.00006,0.0,0
27480,92.45418333333332,61.7,62.00006,0.0,0
27500,92.78751666666668,61.7,62.00006,0.0,0
27520,93.12085,61.59992,62.00006,0.0,0
27540,93.45418333333332,61.59992,62.00006,0.0,0
27560,93.78751666666668,61.59992,62.00006,0.0,0
27580,94.12085,61.59992,62.00006,0.0,0
27600,94.45418333333332,61.59992,62.00006,0.0,0
27620,94.78751666666668,61.59992,62.00006,0.0,0
27640,95.12085,61.59992,62.00006,0.0,0
27660,95.45418333333332,61.59992,62.00006,0.0,0
27680,95.78751666666668,61.59992,62.00006,0.0,0
27700,96.12085,61.59992,62.00006,0.0,0
27720,96.45418333333332,61.59992,62.00006,0.0,0
27740,96.78751666666668,61.59992,62.00006,0.0,0
27760,97.12085,61.59992,62.00006,0.0,0
27780,97.45418333333332,61.59992,62.00006,0.0,0
27800,97.78751666666668,61.59992,62.00006,0.0,0
27820,98.12085,61.59992,62.00006,0.0,0
27840,98.45418333333332,61.59992,62.00006,0.0,0
27860,98.78751666666668,61.59992,62.00006,0.0,0
27880,99.12085,61.59992,62.00006,0.0,0
