TIME_UTC_SECONDS;TIME_UTC_STR;AIR_TEMP;TRACK_TEMP;HUMIDITY;PRESSURE;WIND_SPEED;WIND_DIRECTION;
1517158921;1/28/2018 5:02:01 PM;75.99992;77;69;30.133104642;3.9;69;
1517158981;1/28/2018 5:03:01 PM;76.1;77;69;30.136057652;5.9;53;
1517159041;1/28/2018 5:04:01 PM;75.99992;77;69;30.135171749;5.2;66;
1517159101;1/28/2018 5:05:01 PM;75.99992;77;69;30.133104642;3.9;161;
1517159161;1/28/2018 5:06:01 PM;75.99992;77;69;30.132218739;3.2;87;
1517159221;1/28/2018 5:07:01 PM;75.99992;77;69;30.128084525;5.9;68;
1517159281;1/28/2018 5:08:01 PM;75.99992;77;69;30.130151632;1.3;267;
1517159341;1/28/2018 5:09:01 PM;75.99992;77;69;30.128084525;1.3;303;
1517159402;1/28/2018 5:10:02 PM;76.1;77;69;30.127198622;3.9;69;
1517159462;1/28/2018 5:11:02 PM;76.20008;78.00008;68;30.125131515;3.2;77;
1517159522;1/28/2018 5:12:02 PM;76.40006;78.00008;68;30.125131515;1.3;285;
1517159582;1/28/2018 5:13:02 PM;76.69994;78.00008;68;30.125131515;2.6;238;
1517159642;1/28/2018 5:14:02 PM;76.69994;78.00008;67;30.122178505;6.5;79;
1517159702;1/28/2018 5:15:02 PM;76.69994;77;67;30.123064408;0.6;207;
1517159762;1/28/2018 5:16:02 PM;76.69994;77;67;30.124245612;4.6;76;
1517159822;1/28/2018 5:17:02 PM;76.60004;75.99992;67;30.120997301;5.2;98;
1517159882;1/28/2018 5:18:02 PM;76.49996;75.99992;67;30.120997301;3.2;67;
1517159942;1/28/2018 5:19:02 PM;76.40006;75.99992;67;30.119225495;9.8;84;
1517160002;1/28/2018 5:20:02 PM;76.20008;75.00002;67;30.119225495;7.2;80;
1517160063;1/28/2018 5:21:03 PM;75.99992;75.00002;68;30.117158388;6.5;98;
1517160123;1/28/2018 5:22:03 PM;75.79994;75.00002;68;30.119225495;2.6;103;
1517160183;1/28/2018 5:23:03 PM;75.90002;75.00002;68;30.118044291;1.3;296;
1517160243;1/28/2018 5:24:03 PM;75.90002;75.00002;68;30.118044291;0.6;173;
1517160303;1/28/2018 5:25:03 PM;75.90002;75.00002;68;30.117158388;5.9;109;
1517160363;1/28/2018 5:26:03 PM;75.99992;75.00002;68;30.119225495;1.9;346;
1517160423;1/28/2018 5:27:03 PM;75.90002;75.00002;68;30.118044291;6.5;77;
1517160483;1/28/2018 5:28:03 PM;75.79994;75.00002;68;30.115977184;3.2;65;
1517160543;1/28/2018 5:29:03 PM;75.79994;75.00002;68;30.115977184;7.2;93;
1517160603;1/28/2018 5:30:03 PM;75.79994;75.99992;68;30.115977184;1.9;63;
1517160663;1/28/2018 5:31:03 PM;75.70004;75.99992;68;30.113024174;1.9;58;
1517160724;1/28/2018 5:32:04 PM;75.70004;75.99992;68;30.114205378;3.2;350;
1517160784;1/28/2018 5:33:04 PM;75.70004;75.99992;68;30.114205378;1.3;252;
1517160844;1/28/2018 5:34:04 PM;75.79994;75.99992;68;30.113024174;4.6;83;
1517160904;1/28/2018 5:35:04 PM;75.79994;77;68;30.114205378;3.2;56;
1517160964;1/28/2018 5:36:04 PM;75.90002;77;68;30.113024174;1.9;94;
1517161024;1/28/2018 5:37:04 PM;75.99992;78.00008;68;30.112138271;2.6;176;
1517161084;1/28/2018 5:38:04 PM;76.1;78.00008;68;30.112138271;2.6;86;
1517161144;1/28/2018 5:39:04 PM;76.1;78.00008;68;30.110071164;2.6;87;
1517161204;1/28/2018 5:40:04 PM;76.20008;78.00008;68;30.110071164;5.2;74;
1517161264;1/28/2018 5:41:04 PM;76.1;78.00008;68;30.109185261;6.5;92;
1517161324;1/28/2018 5:42:04 PM;75.99992;78.00008;68;30.109185261;6.5;94;
1517161385;1/28/2018 5:43:05 PM;75.90002;78.00008;68;30.108004057;5.9;114;
1517161445;1/28/2018 5:44:05 PM;75.79994;77;68;30.107118154;1.9;109;
1517161505;1/28/2018 5:45:05 PM;75.79994;77;68;30.105051047;1.9;335;
1517161565;1/28/2018 5:46:05 PM;75.90002;77;69;30.105051047;1.3;112;
1517161625;1/28/2018 5:47:05 PM;75.99992;78.00008;68;30.105051047;1.9;348;
1517161685;1/28/2018 5:48:05 PM;75.99992;78.00008;68;30.102098037;7.9;74;
1517161745;1/28/2018 5:49:05 PM;75.90002;78.00008;68;30.101212134;3.9;51;
1517161805;1/28/2018 5:50:05 PM;75.99992;77;68;30.102098037;1.3;40;
1517161865;1/28/2018 5:51:05 PM;75.99992;77;68;30.101212134;2.6;74;
1517161925;1/28/2018 5:52:05 PM;76.1;77;68;30.10003093;3.2;238;
1517161985;1/28/2018 5:53:05 PM;76.20008;77;68;30.101212134;2.6;61;
1517162046;1/28/2018 5:54:06 PM;76.20008;77;68;30.101212134;7.2;92;
1517162106;1/28/2018 5:55:06 PM;76.20008;78.00008;68;30.098259124;3.2;133;
1517162166;1/28/2018 5:56:06 PM;76.20008;78.00008;68;30.098259124;6.5;73;
1517162226;1/28/2018 5:57:06 PM;76.20008;80.00006;68;30.09412491;5.9;67;
1517162286;1/28/2018 5:58:06 PM;76.20008;80.00006;68;30.095010813;5.2;172;
1517162346;1/28/2018 5:59:06 PM;76.20008;80.00006;68;30.093239007;1.3;71;
1517162406;1/28/2018 6:00:06 PM;76.20008;80.00006;68;30.095010813;5.9;105;
1517162466;1/28/2018 6:01:06 PM;76.29998;80.00006;68;30.092057803;3.9;69;
1517162526;1/28/2018 6:02:06 PM;76.40006;80.00006;68;30.09412491;5.9;142;
1517162586;1/28/2018 6:03:06 PM;76.40006;80.00006;68;30.092057803;7.2;91;
1517162646;1/28/2018 6:04:06 PM;76.29998;80.00006;68;30.0911719;3.2;128;
1517162707;1/28/2018 6:05:07 PM;76.29998;80.00006;68;30.089990696;1.9;76;
1517162767;1/28/2018 6:06:07 PM;76.29998;80.00006;68;30.093239007;3.2;59;
1517162827;1/28/2018 6:07:07 PM;76.29998;80.00006;68;30.092057803;5.2;98;
1517162887;1/28/2018 6:08:07 PM;76.29998;78.00008;68;30.0911719;1.9;200;
1517162947;1/28/2018 6:09:07 PM;76.29998;78.00008;68;30.092057803;1.9;313;
1517163007;1/28/2018 6:10:07 PM;76.40006;78.00008;68;30.092057803;5.2;314;
1517163067;1/28/2018 6:11:07 PM;76.29998;78.00008;68;30.093239007;2.6;336;
1517163127;1/28/2018 6:12:07 PM;76.29998;78.00008;68;30.089990696;0.6;199;
1517163187;1/28/2018 6:13:07 PM;76.29998;78.00008;69;30.0911719;0.6;264;
1517163247;1/28/2018 6:14:07 PM;76.29998;78.00008;68;30.089990696;1.3;274;
1517163307;1/28/2018 6:15:07 PM;76.40006;78.00008;68;30.089104793;1.9;325;
1517163368;1/28/2018 6:16:08 PM;76.40006;78.00008;69;30.08821889;1.9;102;
1517163428;1/28/2018 6:17:08 PM;76.60004;78.00008;68;30.086151783;1.3;271;
1517163488;1/28/2018 6:18:08 PM;76.69994;78.00008;68;30.08526588;2.6;74;
1517163548;1/28/2018 6:19:08 PM;76.69994;78.00008;68;30.086151783;1.3;207;
1517163608;1/28/2018 6:20:08 PM;76.80002;80.00006;68;30.08526588;1.3;48;
1517163668;1/28/2018 6:21:08 PM;76.89992;80.00006;68;30.084084676;2.6;46;
1517163728;1/28/2018 6:22:08 PM;76.89992;80.00006;68;30.083198773;4.6;96;
1517163788;1/28/2018 6:23:08 PM;76.89992;80.00006;68;30.083198773;1.9;259;
1517163848;1/28/2018 6:24:08 PM;76.89992;80.00006;68;30.084084676;5.2;360;
1517163908;1/28/2018 6:25:08 PM;76.80002;32;68;30.08526588;2.6;86;
1517163968;1/28/2018 6:26:08 PM;76.60004;32;68;30.081131666;1.9;66;
1517164029;1/28/2018 6:27:09 PM;76.49996;32;68;30.080245763;0.6;222;
1517164089;1/28/2018 6:28:09 PM;76.40006;78.00008;68;30.080245763;1.3;278;
1517164149;1/28/2018 6:29:09 PM;76.40006;78.00008;69;30.078178656;4.6;76;
1517164209;1/28/2018 6:30:09 PM;76.29998;78.00008;68;30.076997452;1.3;70;
1517164269;1/28/2018 6:31:09 PM;76.29998;77;69;30.078178656;2.6;71;
1517164329;1/28/2018 6:32:09 PM;76.29998;77;69;30.076111549;1.9;50;
1517164389;1/28/2018 6:33:09 PM;76.20008;77;69;30.076997452;1.3;32;
1517164449;1/28/2018 6:34:09 PM;76.20008;77;69;30.076111549;4.6;50;
1517164509;1/28/2018 6:35:09 PM;76.1;77;69;30.074044442;1.9;97;
1517164569;1/28/2018 6:36:09 PM;75.99992;77;69;30.075225646;1.3;108;
1517164629;1/28/2018 6:37:09 PM;75.99992;77;69;30.071977335;2.6;296;
1517164690;1/28/2018 6:38:10 PM;75.90002;75.99992;70;30.073158539;1.9;102;
1517164750;1/28/2018 6:39:10 PM;75.70004;75.99992;70;30.071091432;1.9;282;
1517164810;1/28/2018 6:40:10 PM;75.70004;75.99992;70;30.070205529;1.9;302;
1517164870;1/28/2018 6:41:10 PM;75.50006;75.99992;71;30.068138422;1.9;254;
1517164930;1/28/2018 6:42:10 PM;75.50006;75.99992;71;30.068138422;1.3;280;
1517164990;1/28/2018 6:43:10 PM;75.39998;75.99992;71;30.067252519;0.6;123;
1517165050;1/28/2018 6:44:10 PM;75.39998;75.99992;71;30.068138422;6.5;67;
1517165110;1/28/2018 6:45:10 PM;75.30008;75.99992;71;30.068138422;0.6;67;
1517165170;1/28/2018 6:46:10 PM;75.39998;75.99992;71;30.068138422;1.3;273;
1517165230;1/28/2018 6:47:10 PM;75.39998;77;71;30.066071315;2.6;121;
1517165290;1/28/2018 6:48:10 PM;75.50006;77;70;30.066071315;1.9;277;
1517165351;1/28/2018 6:49:11 PM;75.50006;77;71;30.065185412;1.3;182;
1517165411;1/28/2018 6:50:11 PM;75.50006;77;70;30.064004208;0.6;232;
1517165471;1/28/2018 6:51:11 PM;75.59996;77;70;30.063118305;3.9;94;
1517165531;1/28/2018 6:52:11 PM;75.70004;77;70;30.064004208;3.2;61;
1517165591;1/28/2018 6:53:11 PM;75.70004;77;70;30.064004208;1.9;94;
1517165651;1/28/2018 6:54:11 PM;75.70004;75.99992;70;30.061051198;2.6;73;
1517165711;1/28/2018 6:55:11 PM;75.59996;75.00002;70;30.060165295;4.6;110;
1517165771;1/28/2018 6:56:11 PM;75.59996;75.99992;70;30.061051198;5.9;73;
1517165831;1/28/2018 6:57:11 PM;75.59996;75.99992;70;30.058098188;5.2;101;
1517165891;1/28/2018 6:58:11 PM;75.59996;75.99992;70;30.057212285;3.9;90;
1517165951;1/28/2018 6:59:11 PM;75.59996;75.99992;70;30.058984091;5.2;78;
1517166012;1/28/2018 7:00:12 PM;75.50006;75.99992;71;30.057212285;5.9;77;
1517166072;1/28/2018 7:01:12 PM;75.39998;75.00002;71;30.056031081;5.9;84;
1517166132;1/28/2018 7:02:12 PM;75.2;75.00002;71;30.055145178;5.2;91;
1517166192;1/28/2018 7:03:12 PM;75.2;75.99992;71;30.053078071;1.3;218;
1517166252;1/28/2018 7:04:12 PM;75.2;75.99992;71;30.055145178;5.9;94;
1517166312;1/28/2018 7:05:12 PM;75.30008;75.99992;71;30.052192168;1.3;248;
1517166372;1/28/2018 7:06:12 PM;75.30008;75.99992;71;30.053078071;3.9;277;
1517166432;1/28/2018 7:07:12 PM;75.30008;75.99992;72;30.050125061;4.6;89;
1517166492;1/28/2018 7:08:12 PM;75.2;75.99992;71;30.052192168;1.9;78;
1517166552;1/28/2018 7:09:12 PM;75.30008;75.99992;71;30.051010964;4.6;84;
1517166613;1/28/2018 7:10:13 PM;75.30008;75.99992;71;30.050125061;1.9;83;
1517166673;1/28/2018 7:11:13 PM;75.39998;75.99992;71;30.050125061;5.2;88;
1517166733;1/28/2018 7:12:13 PM;75.39998;77;71;30.048057954;5.9;77;
1517166793;1/28/2018 7:13:13 PM;75.39998;77;71;30.048057954;2.6;84;
1517166853;1/28/2018 7:14:13 PM;75.39998;77;71;30.047172051;3.9;98;
1517166913;1/28/2018 7:15:13 PM;75.39998;77;71;30.050125061;2.6;11;
1517166973;1/28/2018 7:16:13 PM;75.39998;77;71;30.049239158;1.9;92;
1517167033;1/28/2018 7:17:13 PM;75.39998;77;71;30.048057954;1.3;122;
1517167093;1/28/2018 7:18:13 PM;75.39998;77;71;30.047172051;2.6;223;
1517167153;1/28/2018 7:19:13 PM;75.39998;77;71;30.047172051;5.9;81;
1517167213;1/28/2018 7:20:13 PM;75.39998;77;71;30.045104944;2.6;61;
1517167274;1/28/2018 7:21:14 PM;75.39998;77;71;30.045104944;4.6;95;
1517167334;1/28/2018 7:22:14 PM;75.39998;77;71;30.045104944;1.9;11;
1517167394;1/28/2018 7:23:14 PM;75.39998;77;71;30.044219041;3.2;52;
1517167454;1/28/2018 7:24:14 PM;75.30008;77;71;30.045104944;1.9;132;
1517167514;1/28/2018 7:25:14 PM;75.39998;77;71;30.044219041;1.3;336;
1517167574;1/28/2018 7:26:14 PM;75.39998;77;71;30.045104944;4.6;262;
1517167634;1/28/2018 7:27:14 PM;75.2;77;72;30.043037837;5.9;88;
1517167694;1/28/2018 7:28:14 PM;75.09992;75.99992;71;30.043037837;3.9;65;
1517167754;1/28/2018 7:29:14 PM;75.09992;75.99992;71;30.041266031;1.3;92;
1517167814;1/28/2018 7:30:14 PM;75.00002;75.99992;71;30.040084827;6.5;91;
1517167874;1/28/2018 7:31:14 PM;75.00002;77;72;30.03801772;0.6;71;
1517167935;1/28/2018 7:32:15 PM;75.00002;77;71;30.03801772;2.6;273;
1517167995;1/28/2018 7:33:15 PM;75.00002;77;71;30.036245914;1.3;57;
1517168055;1/28/2018 7:34:15 PM;75.00002;77;71;30.034178807;3.2;55;
1517168115;1/28/2018 7:35:15 PM;74.89994;77;72;30.032997603;3.9;57;
1517168175;1/28/2018 7:36:15 PM;75.00002;77;72;30.032997603;5.2;80;
1517168235;1/28/2018 7:37:15 PM;75.00002;78.00008;72;30.032997603;2.6;78;
1517168295;1/28/2018 7:38:15 PM;74.89994;78.00008;72;30.034178807;4.6;74;
1517168355;1/28/2018 7:39:15 PM;75.09992;78.00008;72;30.0321117;3.9;71;
1517168415;1/28/2018 7:40:15 PM;75.09992;78.00008;72;30.032997603;1.9;126;
1517168475;1/28/2018 7:41:15 PM;75.09992;78.00008;72;30.02915869;3.2;74;
