TIME_UTC_SECONDS;TIME_UTC_STR;AIR_TEMP;TRACK_TEMP;HUMIDITY;PRESSURE;WIND_SPEED;WIND_DIRECTION;
1548532911;26-Jan-19 20:01:51;55.99994;55.99994;60;30.176218588;4.6;136;
1548532971;26-Jan-19 20:02:51;55.99994;55.99994;60;30.174151481;1.9;154;
1548533031;26-Jan-19 20:03:51;55.90004;55.99994;60;30.174151481;0.6;213;
1548533091;26-Jan-19 20:04:51;55.90004;55.99994;60;30.169131364;1.9;205;
1548533151;26-Jan-19 20:05:51;55.90004;55.99994;60;30.172084374;3.2;187;
1548533211;26-Jan-19 20:06:51;55.90004;55.99994;61;30.174151481;3.2;184;
1548533272;26-Jan-19 20:07:52;55.90004;55.99994;61;30.173265578;7.9;180;
1548533332;26-Jan-19 20:08:52;55.90004;55.99994;60;30.174151481;3.2;145;
1548533392;26-Jan-19 20:09:52;55.79996;55.99994;61;30.174151481;3.2;159;
1548533452;26-Jan-19 20:10:52;55.79996;55.99994;61;30.174151481;1.9;137;
1548533512;26-Jan-19 20:11:52;55.70006;55.00004;61;30.174151481;5.9;171;
1548533572;26-Jan-19 20:12:52;55.70006;55.99994;61;30.173265578;3.2;203;
1548533632;26-Jan-19 20:13:52;55.70006;55.00004;61;30.174151481;3.9;199;
1548533692;26-Jan-19 20:14:52;55.70006;55.00004;61;30.171198471;3.9;209;
1548533752;26-Jan-19 20:15:52;55.59998;55.99994;61;30.174151481;5.2;209;
1548533812;26-Jan-19 20:16:52;55.59998;55.99994;61;30.174151481;1.9;174;
1548533872;26-Jan-19 20:17:52;55.70006;55.99994;61;30.173265578;2.6;44;
1548533933;26-Jan-19 20:18:53;55.70006;55.99994;61;30.170017267;3.2;227;
1548533993;26-Jan-19 20:19:53;55.59998;55.00004;61;30.169131364;3.2;245;
1548534053;26-Jan-19 20:20:53;55.59998;55.00004;61;30.169131364;3.2;136;
1548534113;26-Jan-19 20:21:53;55.59998;55.00004;61;30.167064257;5.9;178;
1548534173;26-Jan-19 20:22:53;55.50008;55.00004;61;30.166178354;4.6;106;
1548534233;26-Jan-19 20:23:53;55.50008;55.00004;62;30.16499715;4.6;202;
1548534293;26-Jan-19 20:24:53;55.4;55.00004;62;30.167064257;4.6;182;
1548534353;26-Jan-19 20:25:53;55.4;55.00004;62;30.168245461;5.9;149;
1548534413;26-Jan-19 20:26:53;55.4;55.00004;62;30.169131364;2.6;202;
1548534473;26-Jan-19 20:27:53;55.4;55.00004;62;30.16499715;3.2;176;
1548534533;26-Jan-19 20:28:53;55.4;55.00004;62;30.168245461;2.6;87;
1548534594;26-Jan-19 20:29:54;55.4;55.00004;62;30.166178354;2.6;178;
1548534654;26-Jan-19 20:30:54;55.4;55.00004;62;30.167064257;6.5;192;
1548534714;26-Jan-19 20:31:54;55.50008;55.00004;62;30.16499715;5.9;173;
1548534774;26-Jan-19 20:32:54;55.4;55.00004;62;30.167064257;5.9;175;
1548534834;26-Jan-19 20:33:54;55.50008;55.00004;62;30.163225344;3.9;156;
1548534894;26-Jan-19 20:34:54;55.50008;55.00004;62;30.16499715;5.9;184;
1548534954;26-Jan-19 20:35:54;55.50008;55.00004;61;30.166178354;3.9;115;
1548535014;26-Jan-19 20:36:54;55.50008;55.00004;61;30.166178354;3.9;175;
1548535074;26-Jan-19 20:37:54;55.50008;55.00004;62;30.164111247;6.5;128;
1548535134;26-Jan-19 20:38:54;55.50008;55.00004;62;30.16499715;1.9;181;
1548535194;26-Jan-19 20:39:54;55.4;55.00004;61;30.164111247;7.2;98;
1548535255;26-Jan-19 20:40:55;55.50008;55.00004;61;30.164111247;3.9;186;
1548535315;26-Jan-19 20:41:55;55.4;55.00004;61;30.164111247;3.2;200;
1548535375;26-Jan-19 20:42:55;55.50008;55.00004;61;30.167064257;1.3;202;
1548535435;26-Jan-19 20:43:55;55.4;55.00004;61;30.16499715;1.9;183;
1548535495;26-Jan-19 20:44:55;55.4;55.00004;61;30.166178354;1.3;126;
1548535555;26-Jan-19 20:45:55;55.4;55.00004;61;30.166178354;0.6;171;
1548535615;26-Jan-19 20:46:55;55.50008;55.00004;61;30.166178354;2.6;191;
1548535675;26-Jan-19 20:47:55;55.50008;55.00004;61;30.16499715;3.2;171;
1548535735;26-Jan-19 20:48:55;55.50008;55.00004;61;30.163225344;5.9;178;
1548535795;26-Jan-19 20:49:55;55.4;55.00004;61;30.16204414;5.9;180;
1548535855;26-Jan-19 20:50:55;55.4;55.00004;61;30.16204414;2.6;168;
1548535916;26-Jan-19 20:51:56;55.50008;55.00004;61;30.163225344;3.2;248;
1548535976;26-Jan-19 20:52:56;55.50008;55.00004;61;30.16499715;3.9;52;
1548536036;26-Jan-19 20:53:56;55.50008;55.99994;61;30.167064257;4.6;182;
1548536096;26-Jan-19 20:54:56;55.50008;55.99994;61;30.168245461;2.6;166;
1548536156;26-Jan-19 20:55:56;55.59998;55.99994;61;30.167064257;2.6;232;
1548536216;26-Jan-19 20:56:56;55.50008;55.99994;61;30.168245461;1.3;237;
1548536276;26-Jan-19 20:57:56;55.59998;55.99994;61;30.168245461;3.2;192;
1548536336;26-Jan-19 20:58:56;55.59998;55.99994;60;30.167064257;5.2;244;
1548536396;26-Jan-19 20:59:56;55.59998;55.00004;60;30.169131364;4.6;128;
1548536456;26-Jan-19 21:00:56;55.50008;55.00004;60;30.168245461;5.9;184;
1548536516;26-Jan-19 21:01:56;55.50008;55.00004;60;30.170017267;4.6;106;
1548536577;26-Jan-19 21:02:57;55.4;55.00004;60;30.170017267;5.9;178;
1548536637;26-Jan-19 21:03:57;55.4;55.00004;60;30.171198471;1.9;175;
1548536697;26-Jan-19 21:04:57;55.29992;55.00004;60;30.169131364;5.9;201;
1548536757;26-Jan-19 21:05:57;55.29992;55.00004;60;30.169131364;7.2;154;
1548536817;26-Jan-19 21:06:57;55.29992;55.00004;60;30.167064257;6.5;192;
1548536877;26-Jan-19 21:07:57;55.20002;55.00004;60;30.168245461;3.2;148;
1548536937;26-Jan-19 21:08:57;55.09994;55.00004;60;30.167064257;3.2;197;
1548536997;26-Jan-19 21:09:57;55.09994;55.00004;61;30.170017267;9.2;185;
1548537057;26-Jan-19 21:10:57;55.09994;55.00004;61;30.168245461;5.2;170;
1548537117;26-Jan-19 21:11:57;55.09994;55.00004;61;30.171198471;7.2;119;
1548537177;26-Jan-19 21:12:57;55.09994;55.00004;61;30.170017267;4.6;188;
1548537238;26-Jan-19 21:13:58;55.09994;55.00004;61;30.170017267;2.6;217;
1548537298;26-Jan-19 21:14:58;55.09994;55.00004;61;30.170017267;3.2;198;
1548537358;26-Jan-19 21:15:58;55.09994;55.00004;62;30.173265578;5.2;135;
1548537418;26-Jan-19 21:16:58;55.09994;55.00004;62;30.170017267;0.6;9;
1548537478;26-Jan-19 21:17:58;55.09994;55.00004;62;30.169131364;5.9;130;
1548537538;26-Jan-19 21:18:58;55.00004;55.00004;61;30.168245461;3.2;196;
1548537598;26-Jan-19 21:19:58;55.09994;55.00004;62;30.169131364;4.6;170;
1548537658;26-Jan-19 21:20:58;55.09994;55.00004;62;30.164111247;6.5;186;
1548537718;26-Jan-19 21:21:58;55.09994;55.00004;62;30.164111247;4.6;187;
1548537778;26-Jan-19 21:22:58;55.00004;55.00004;62;30.164111247;1.3;169;
1548537838;26-Jan-19 21:23:58;55.09994;55.00004;62;30.164111247;6.5;186;
1548537899;26-Jan-19 21:24:59;55.00004;55.00004;62;30.164111247;6.5;193;
1548537959;26-Jan-19 21:25:59;55.00004;55.00004;61;30.164111247;4.6;189;
1548538019;26-Jan-19 21:26:59;55.00004;55.00004;62;30.16499715;7.9;159;
1548538079;26-Jan-19 21:27:59;55.00004;55.00004;62;30.166178354;1.9;166;
1548538139;26-Jan-19 21:28:59;55.00004;55.00004;61;30.16499715;4.6;173;
1548538199;26-Jan-19 21:29:59;55.00004;55.00004;62;30.168245461;8.5;163;
1548538259;26-Jan-19 21:30:59;55.00004;55.00004;61;30.169131364;6.5;149;
1548538319;26-Jan-19 21:31:59;54.89996;55.00004;61;30.171198471;5.2;191;
1548538379;26-Jan-19 21:32:59;54.89996;55.00004;61;30.167064257;5.2;134;
1548538439;26-Jan-19 21:33:59;54.89996;55.00004;62;30.168245461;2.6;142;
1548538499;26-Jan-19 21:34:59;54.80006;55.00004;62;30.169131364;5.9;165;
1548538560;26-Jan-19 21:36:00;54.80006;55.00004;61;30.168245461;3.2;180;
1548538620;26-Jan-19 21:37:00;54.80006;55.00004;61;30.168245461;3.9;182;
1548538680;26-Jan-19 21:38:00;54.80006;55.00004;61;30.166178354;8.5;186;
1548538740;26-Jan-19 21:39:00;54.80006;55.00004;62;30.168245461;2.6;108;
1548538800;26-Jan-19 21:40:00;54.69998;55.00004;62;30.166178354;3.2;202;
1548538860;26-Jan-19 21:41:00;54.69998;53.99996;61;30.166178354;3.9;146;
1548538920;26-Jan-19 21:42:00;54.69998;53.99996;61;30.167064257;3.2;140;
1548538980;26-Jan-19 21:43:00;54.60008;53.99996;61;30.166178354;5.9;185;
1548539040;26-Jan-19 21:44:00;54.60008;53.99996;61;30.167064257;5.2;192;
1548539100;26-Jan-19 21:45:00;54.60008;53.99996;62;30.167064257;1.9;115;
1548539160;26-Jan-19 21:46:00;54.60008;53.99996;61;30.169131364;3.2;196;
1548539221;26-Jan-19 21:47:01;54.5;53.99996;62;30.171198471;7.9;149;
1548539281;26-Jan-19 21:48:01;54.5;53.99996;62;30.169131364;8.5;163;
1548539341;26-Jan-19 21:49:01;54.5;53.99996;62;30.170017267;5.2;146;
1548539401;26-Jan-19 21:50:01;54.39992;53.99996;62;30.168245461;3.2;186;
1548539461;26-Jan-19 21:51:01;54.39992;53.99996;63;30.169131364;5.2;188;
1548539521;26-Jan-19 21:52:01;54.39992;53.99996;63;30.168245461;5.9;142;
1548539581;26-Jan-19 21:53:01;54.39992;53.99996;62;30.170017267;3.9;197;
1548539641;26-Jan-19 21:54:01;54.39992;53.99996;63;30.168245461;4.6;181;
1548539701;26-Jan-19 21:55:01;54.5;53.99996;63;30.167064257;4.6;193;
1548539761;26-Jan-19 21:56:01;54.5;53.99996;62;30.169131364;1.3;215;
1548539822;26-Jan-19 21:57:02;54.5;53.99996;62;30.169131364;1.9;158;
1548539882;26-Jan-19 21:58:02;54.5;53.99996;62;30.169131364;3.2;186;
1548539942;26-Jan-19 21:59:02;54.5;53.99996;62;30.168245461;2.6;198;
1548540002;26-Jan-19 22:00:02;54.5;53.99996;62;30.169131364;2.6;184;
1548540062;26-Jan-19 22:01:02;54.5;53.99996;62;30.167064257;3.2;217;
1548540122;26-Jan-19 22:02:02;54.5;53.99996;62;30.168245461;2.6;132;
1548540182;26-Jan-19 22:03:02;54.5;53.99996;61;30.167064257;5.9;153;
1548540242;26-Jan-19 22:04:02;54.5;53.99996;61;30.166178354;5.2;179;
1548540302;26-Jan-19 22:05:02;54.5;53.99996;61;30.164111247;3.9;167;
1548540362;26-Jan-19 22:06:02;54.5;53.99996;61;30.16204414;1.9;180;
1548540422;26-Jan-19 22:07:02;54.39992;53.99996;62;30.161158237;5.2;174;
1548540483;26-Jan-19 22:08:03;54.39992;53.99996;62;30.16499715;3.9;180;
1548540543;26-Jan-19 22:09:03;54.39992;53.99996;62;30.16499715;3.9;200;
1548540603;26-Jan-19 22:10:03;54.39992;53.99996;62;30.168245461;1.9;186;
1548540663;26-Jan-19 22:11:03;54.39992;53.99996;62;30.16499715;1.3;226;
1548540723;26-Jan-19 22:12:03;54.39992;53.99996;62;30.16499715;0.6;136;
1548540783;26-Jan-19 22:13:03;54.39992;53.99996;62;30.163225344;6.5;167;
1548540843;26-Jan-19 22:14:03;54.39992;53.99996;62;30.166178354;2.6;194;
1548540903;26-Jan-19 22:15:03;54.39992;53.99996;62;30.167064257;2.6;167;
1548540963;26-Jan-19 22:16:03;54.39992;53.99996;62;30.170017267;3.9;163;
1548541023;26-Jan-19 22:17:03;54.39992;53.99996;62;30.170017267;3.9;163;
1548541083;26-Jan-19 22:18:03;54.39992;55.00004;62;30.169131364;2.6;160;
1548541144;26-Jan-19 22:19:04;54.30002;55.00004;62;30.168245461;4.6;196;
1548541204;26-Jan-19 22:20:04;54.30002;55.00004;62;30.167064257;4.6;208;
1548541264;26-Jan-19 22:21:04;54.30002;55.00004;62;30.167064257;4.6;184;
1548541324;26-Jan-19 22:22:04;54.30002;55.00004;62;30.167064257;3.9;158;
1548541384;26-Jan-19 22:23:04;54.30002;55.00004;62;30.168245461;3.2;144;
1548541444;26-Jan-19 22:24:04;54.30002;55.00004;62;30.166178354;2.6;165;
1548541504;26-Jan-19 22:25:04;54.30002;55.00004;62;30.169131364;3.2;198;
1548541564;26-Jan-19 22:26:04;54.30002;55.00004;62;30.172084374;3.2;166;
1548541624;26-Jan-19 22:27:04;54.30002;55.00004;62;30.172084374;4.6;182;
1548541684;26-Jan-19 22:28:04;54.30002;55.00004;62;30.173265578;1.9;197;
1548541744;26-Jan-19 22:29:04;54.19994;55.00004;62;30.171198471;2.6;186;
1548541805;26-Jan-19 22:30:05;54.19994;55.00004;62;30.169131364;3.2;197;
1548541865;26-Jan-19 22:31:05;54.19994;55.00004;62;30.168245461;1.9;146;
1548541925;26-Jan-19 22:32:05;54.10004;55.00004;62;30.171198471;5.2;202;
1548541985;26-Jan-19 22:33:05;54.10004;55.00004;61;30.170017267;1.9;184;
1548542045;26-Jan-19 22:34:05;54.10004;55.00004;61;30.171198471;0.6;123;
1548542105;26-Jan-19 22:35:05;54.10004;55.00004;60;30.167064257;3.2;205;
1548542165;26-Jan-19 22:36:05;54.10004;55.00004;60;30.170017267;1.3;121;
1548542225;26-Jan-19 22:37:05;54.10004;55.00004;60;30.170017267;5.9;146;
1548542285;26-Jan-19 22:38:05;54.10004;55.00004;60;30.168245461;7.2;150;
1548542345;26-Jan-19 22:39:05;53.99996;55.00004;60;30.168245461;5.9;192;
1548542405;26-Jan-19 22:40:05;54.10004;55.00004;60;30.166178354;1.3;88;
1548542466;26-Jan-19 22:41:06;54.10004;55.00004;60;30.167064257;3.9;188;
1548542526;26-Jan-19 22:42:06;54.10004;55.00004;60;30.167064257;5.9;167;
1548542586;26-Jan-19 22:43:06;54.10004;55.00004;60;30.169131364;5.2;190;
1548542646;26-Jan-19 22:44:06;53.99996;55.00004;60;30.172084374;2.6;114;
1548542706;26-Jan-19 22:45:06;54.10004;55.00004;61;30.172084374;3.2;150;
1548542766;26-Jan-19 22:46:06;54.10004;55.00004;61;30.172084374;3.9;172;
1548542826;26-Jan-19 22:47:06;54.10004;55.00004;61;30.173265578;5.2;167;
1548542886;26-Jan-19 22:48:06;54.10004;55.00004;61;30.175037384;3.9;143;
1548542946;26-Jan-19 22:49:06;54.10004;55.00004;61;30.176218588;3.2;207;
1548543006;26-Jan-19 22:50:06;54.10004;55.00004;61;30.176218588;3.2;186;
1548543066;26-Jan-19 22:51:06;54.10004;55.00004;61;30.176218588;4.6;164;
1548543127;26-Jan-19 22:52:07;54.10004;55.00004;61;30.175037384;5.2;172;
1548543187;26-Jan-19 22:53:07;54.10004;55.00004;61;30.176218588;1.3;168;
1548543247;26-Jan-19 22:54:07;53.99996;55.00004;61;30.176218588;1.3;165;
1548543307;26-Jan-19 22:55:07;53.99996;55.00004;61;30.175037384;4.6;179;
1548543367;26-Jan-19 22:56:07;53.99996;55.00004;61;30.174151481;3.9;188;
1548543427;26-Jan-19 22:57:07;53.99996;55.00004;61;30.176218588;1.9;117;
1548543487;26-Jan-19 22:58:07;53.99996;55.00004;61;30.174151481;3.9;107;
1548543547;26-Jan-19 22:59:07;53.90006;55.00004;61;30.175037384;2.6;196;
1548543607;26-Jan-19 23:00:07;53.99996;55.00004;61;30.174151481;3.9;155;
1548543667;26-Jan-19 23:01:07;53.90006;55.00004;61;30.175037384;3.2;191;
1548543727;26-Jan-19 23:02:07;53.90006;55.00004;61;30.172084374;3.2;200;
1548543788;26-Jan-19 23:03:08;53.90006;55.00004;61;30.172084374;3.9;182;
1548543848;26-Jan-19 23:04:08;53.99996;55.00004;61;30.171198471;6.5;158;
1548543908;26-Jan-19 23:05:08;53.90006;55.00004;61;30.172084374;3.9;167;
1548543968;26-Jan-19 23:06:08;53.90006;55.00004;61;30.172084374;3.9;147;
1548544028;26-Jan-19 23:07:08;53.90006;55.00004;61;30.174151481;4.6;184;
1548544088;26-Jan-19 23:08:08;53.90006;55.00004;61;30.173265578;3.2;182;
1548544148;26-Jan-19 23:09:08;53.90006;55.00004;61;30.171198471;2.6;164;
1548544208;26-Jan-19 23:10:08;53.99996;55.00004;61;30.172084374;3.9;183;
1548544268;26-Jan-19 23:11:08;53.90006;55.00004;61;30.170017267;3.2;176;
1548544328;26-Jan-19 23:12:08;53.79998;55.00004;61;30.171198471;3.2;173;
1548544388;26-Jan-19 23:13:08;53.90006;55.00004;61;30.174151481;4.6;164;
1548544449;26-Jan-19 23:14:09;53.90006;55.00004;61;30.174151481;2.6;132;
1548544509;26-Jan-19 23:15:09;53.90006;55.00004;61;30.174151481;5.2;180;
1548544569;26-Jan-19 23:16:09;53.79998;55.00004;61;30.176218588;3.2;185;
1548544629;26-Jan-19 23:17:09;53.90006;55.00004;60;30.174151481;3.2;87;
1548544689;26-Jan-19 23:18:09;53.79998;55.00004;60;30.171198471;7.9;145;
1548544749;26-Jan-19 23:19:09;53.79998;55.00004;59;30.172084374;5.2;185;
1548544809;26-Jan-19 23:20:09;53.90006;55.00004;59;30.171198471;1.9;130;
1548544869;26-Jan-19 23:21:09;53.79998;55.00004;59;30.171198471;3.9;171;
1548544929;26-Jan-19 23:22:09;53.79998;55.00004;59;30.172084374;5.2;190;
1548544989;26-Jan-19 23:23:09;53.79998;55.00004;59;30.171198471;3.2;166;
1548545049;26-Jan-19 23:24:09;53.79998;55.00004;60;30.172084374;3.2;174;
1548545110;26-Jan-19 23:25:10;53.79998;55.00004;60;30.174151481;5.2;167;
1548545170;26-Jan-19 23:26:10;53.79998;55.00004;60;30.175037384;3.2;167;
1548545230;26-Jan-19 23:27:10;53.79998;55.00004;60;30.176218588;3.9;158;
1548545290;26-Jan-19 23:28:10;53.79998;55.00004;60;30.176218588;5.2;189;
1548545350;26-Jan-19 23:29:10;53.79998;55.00004;60;30.176218588;3.9;179;
1548545410;26-Jan-19 23:30:10;53.79998;55.00004;60;30.177104491;3.9;174;
1548545470;26-Jan-19 23:31:10;53.79998;55.00004;60;30.180057501;2.6;180;
1548545530;26-Jan-19 23:32:10;53.70008;55.00004;60;30.177990394;5.2;185;
1548545590;26-Jan-19 23:33:10;53.79998;53.99996;60;30.177104491;4.6;168;
1548545650;26-Jan-19 23:34:10;53.70008;53.99996;60;30.177990394;1.9;197;
1548545710;26-Jan-19 23:35:10;53.70008;53.99996;60;30.177104491;5.2;141;
1548545771;26-Jan-19 23:36:11;53.79998;53.99996;60;30.179171598;5.2;132;
1548545831;26-Jan-19 23:37:11;53.79998;53.99996;60;30.177104491;5.2;140;
1548545891;26-Jan-19 23:38:11;53.79998;53.99996;60;30.176218588;7.2;174;
1548545951;26-Jan-19 23:39:11;53.70008;53.99996;60;30.179171598;3.9;175;
1548546011;26-Jan-19 23:40:11;53.79998;53.99996;60;30.180057501;3.9;96;
1548546071;26-Jan-19 23:41:11;53.79998;53.99996;60;30.182124608;3.9;210;
1548546131;26-Jan-19 23:42:11;53.79998;53.99996;60;30.177990394;1.9;186;
1548546191;26-Jan-19 23:43:11;53.79998;55.00004;60;30.180057501;5.2;142;
1548546251;26-Jan-19 23:44:11;53.79998;55.00004;60;30.179171598;2.6;171;
1548546311;26-Jan-19 23:45:11;53.79998;55.00004;60;30.176218588;3.9;183;
1548546371;26-Jan-19 23:46:11;53.79998;55.00004;60;30.177104491;1.3;146;
1548546432;26-Jan-19 23:47:12;53.79998;55.00004;59;30.181238705;3.2;164;
1548546492;26-Jan-19 23:48:12;53.79998;55.00004;59;30.179171598;7.2;162;
1548546552;26-Jan-19 23:49:12;53.79998;55.00004;59;30.177990394;3.9;185;
1548546612;26-Jan-19 23:50:12;53.79998;55.00004;59;30.175037384;3.2;188;
1548546672;26-Jan-19 23:51:12;53.79998;55.00004;58;30.174151481;4.6;196;
1548546732;26-Jan-19 23:52:12;53.79998;55.00004;58;30.177104491;5.2;176;
1548546792;26-Jan-19 23:53:12;53.90006;55.00004;58;30.177104491;7.2;170;
1548546852;26-Jan-19 23:54:12;53.79998;55.00004;58;30.177104491;3.9;179;
1548546912;26-Jan-19 23:55:12;53.79998;55.00004;58;30.177104491;1.9;158;
1548546972;26-Jan-19 23:56:12;53.79998;55.00004;58;30.177104491;4.6;180;
1548547033;26-Jan-19 23:57:13;53.79998;55.00004;59;30.177104491;3.9;189;
1548547093;26-Jan-19 23:58:13;53.79998;55.00004;58;30.176218588;2.6;122;
1548547153;26-Jan-19 23:59:13;53.79998;55.00004;58;30.175037384;3.9;148;
1548547213;27-Jan-19 00:00:13;53.79998;55.00004;58;30.176218588;5.2;123;
1548547273;27-Jan-19 00:01:13;53.79998;55.00004;58;30.177104491;1.3;190;
1548547333;27-Jan-19 00:02:13;53.79998;55.00004;58;30.177104491;3.9;190;
1548547393;27-Jan-19 00:03:13;53.79998;55.00004;58;30.177104491;4.6;173;
1548547453;27-Jan-19 00:04:13;53.90006;55.00004;58;30.177990394;4.6;175;
1548547513;27-Jan-19 00:05:13;53.90006;55.00004;58;30.173265578;5.2;173;
1548547573;27-Jan-19 00:06:13;53.79998;55.00004;58;30.174151481;3.9;189;
1548547633;27-Jan-19 00:07:13;53.79998;55.00004;58;30.171198471;3.9;156;
1548547694;27-Jan-19 00:08:14;53.79998;55.00004;58;30.171198471;5.2;163;
1548547754;27-Jan-19 00:09:14;53.79998;55.00004;58;30.171198471;1.9;209;
1548547814;27-Jan-19 00:10:14;53.79998;55.00004;58;30.170017267;3.2;207;
1548547874;27-Jan-19 00:11:14;53.79998;55.00004;58;30.170017267;3.9;178;
1548547934;27-Jan-19 00:12:14;53.79998;55.00004;58;30.172084374;3.9;157;
1548547994;27-Jan-19 00:13:14;53.79998;55.00004;58;30.171198471;2.6;126;
1548548054;27-Jan-19 00:14:14;53.79998;55.00004;58;30.170017267;2.6;182;
1548548114;27-Jan-19 00:15:14;53.79998;55.00004;58;30.168245461;3.9;155;
1548548174;27-Jan-19 00:16:14;53.79998;55.00004;58;30.168245461;4.6;156;
1548548234;27-Jan-19 00:17:14;53.90006;55.00004;58;30.170017267;3.9;160;
1548548294;27-Jan-19 00:18:14;53.90006;55.00004;59;30.171198471;7.2;193;
1548548355;27-Jan-19 00:19:15;53.79998;55.00004;59;30.16499715;5.9;159;
1548548415;27-Jan-19 00:20:15;53.79998;55.00004;59;30.166178354;4.6;111;
1548548475;27-Jan-19 00:21:15;53.79998;55.00004;59;30.167064257;3.9;183;
1548548535;27-Jan-19 00:22:15;53.79998;55.00004;59;30.172084374;5.2;179;
1548548595;27-Jan-19 00:23:15;53.79998;55.00004;59;30.169131364;6.5;180;
1548548655;27-Jan-19 00:24:15;53.79998;55.00004;59;30.170017267;4.6;194;
1548548715;27-Jan-19 00:25:15;53.90006;55.00004;59;30.167064257;2.6;184;
1548548775;27-Jan-19 00:26:15;53.90006;55.00004;59;30.167064257;3.2;130;
1548548835;27-Jan-19 00:27:15;53.79998;55.00004;59;30.169131364;2.6;186;
1548548895;27-Jan-19 00:28:15;53.90006;55.00004;59;30.16499715;5.9;128;
1548548955;27-Jan-19 00:29:15;53.79998;55.00004;59;30.166178354;3.9;165;
1548549016;27-Jan-19 00:30:16;53.90006;55.00004;58;30.168245461;1.3;183;
1548549076;27-Jan-19 00:31:16;53.90006;55.00004;59;30.164111247;3.9;108;
1548549136;27-Jan-19 00:32:16;53.90006;55.00004;59;30.163225344;4.6;164;
1548549196;27-Jan-19 00:33:16;53.90006;55.00004;58;30.16204414;7.2;162;
1548549256;27-Jan-19 00:34:16;53.90006;55.00004;58;30.159977033;4.6;160;
1548549316;27-Jan-19 00:35:16;53.90006;55.00004;58;30.15909113;5.2;163;
1548549376;27-Jan-19 00:36:16;53.90006;55.00004;58;30.159977033;3.2;190;
1548549436;27-Jan-19 00:37:16;53.90006;55.00004;57;30.161158237;5.9;166;
1548549496;27-Jan-19 00:38:16;53.90006;55.00004;58;30.159977033;4.6;178;
1548549556;27-Jan-19 00:39:16;53.90006;55.00004;58;30.159977033;5.2;161;
1548549616;27-Jan-19 00:40:16;53.90006;55.00004;58;30.16204414;1.3;138;
1548549677;27-Jan-19 00:41:17;53.90006;55.00004;58;30.16204414;3.2;130;
1548549737;27-Jan-19 00:42:17;53.90006;55.00004;58;30.16204414;3.9;190;
1548549797;27-Jan-19 00:43:17;53.90006;55.00004;58;30.161158237;4.6;133;
1548549857;27-Jan-19 00:44:17;53.90006;55.00004;58;30.163225344;5.2;214;
1548549917;27-Jan-19 00:45:17;53.90006;55.00004;58;30.164111247;1.9;174;
1548549977;27-Jan-19 00:46:17;53.90006;55.00004;58;30.164111247;2.6;183;
1548550037;27-Jan-19 00:47:17;53.90006;55.00004;58;30.16499715;3.2;135;
1548550097;27-Jan-19 00:48:17;53.99996;55.00004;58;30.167064257;5.2;159;
1548550157;27-Jan-19 00:49:17;53.99996;55.00004;58;30.169131364;1.3;109;
1548550217;27-Jan-19 00:50:17;53.99996;55.00004;58;30.172084374;2.6;169;
1548550277;27-Jan-19 00:51:17;53.90006;55.00004;57;30.169131364;3.9;146;
