Time,Risk Score,Sus Deriv,Flag
300,36.90776544873624,0.0,0
600,31.674722291315067,0.0,0
900,24.669784315624156,0.0,0
1200,17.869248318927877,0.0,0
1500,13.23710397672354,0.0,0
1800,12.209613329936452,0.0,0
2100,19.80692742772398,-0.0066666666666666,0
2400,25.336461801040564,-0.005,0
2700,24.530366014911504,0.0,0
3000,28.45853999142919,-0.0125,0
3300,29.477397293479005,-0.0075,0
3600,24.483082508953657,0.0,0
3900,19.799465547811717,0.0,0
4200,18.94988179413433,-0.0033333333333333,0
4500,20.55365648664993,-0.0058333333333333,0
4800,19.942072225209483,-0.0016666666666666,0
5100,19.39663133858612,0.0,0
5400,19.81977641422334,-0.0008333333333333,0
5700,18.721330332626717,0.0,0
6000,20.3493810298653,-0.0058333333333333,0
6300,26.465684817581664,-0.0108333333333333,0
6600,30.49982982414398,-0.0083333333333333,0
6900,30.03457033946241,0.3283333333333333,0
7200,24.819231806448894,-0.0008333333333333,0
7500,19.23425061196676,0.0,0
7800,15.396869707234243,0.0,0
8100,14.708930565810329,-0.0008333333333333,0
8400,16.58274551606335,-0.0008333333333333,0
8700,19.888498114124403,-0.0025,0
9000,23.66935761724808,-0.0058333333333333,0
9300,27.64724140953692,-0.0091666666666666,0
9600,28.696386826573743,-0.0066666666666666,0
9900,27.604313377477244,-0.005,0
10200,23.078290341838333,-0.0008333333333333,0
10500,18.49773390069679,0.0,0
10800,17.23908380280212,-0.0025,0
11100,18.484610862189623,-0.0033333333333333,0
11400,21.785626657997607,-0.005,0
11700,21.43908969599337,0.0,0
12000,22.45406476299849,0.33,0
12300,23.51518629225093,-0.005,0
12600,25.59184684716368,0.66,0
12900,24.62630172390556,-0.0033333333333333,0
13200,23.906365389015207,-0.0033333333333333,0
13500,23.33257028357151,-0.0041666666666666,0
13800,22.6123764139128,-0.0041666666666666,0
14100,19.277013636728352,0.0,0
14400,18.30198150963061,-0.0016666666666666,0
14700,19.396676703452243,-0.0025,0
15000,19.688674460267222,-0.0016666666666666,0
15300,21.034865447755543,-0.0033333333333333,0
15600,23.33946965429689,-0.0058333333333333,0
15900,27.026291867799788,-0.0083333333333333,0
16200,26.989983170998293,-0.005,0
16500,24.106590666426484,0.3316666666666666,0
16800,23.065489250261468,-0.0041666666666666,0
17100,20.00898815785903,-0.0008333333333333,0
17400,17.52802512519528,0.0,0
17700,21.60134426501797,0.5275,0
18000,29.96343049840442,0.0875,0
18300,33.82977714685211,0.8591666666666666,0
18600,28.539983871351023,0.0,0
18900,22.168658137952992,0.0,0
19200,16.511464107744057,0.0,0
19500,13.20770473976438,0.0,0
19800,13.805639367958616,-0.0008333333333333,0
20100,16.567350592942123,-0.0008333333333333,0
20400,23.47693670889145,-0.0075,0
20700,24.685622520726817,-0.0033333333333333,0
21000,21.05671259889146,-0.0008333333333333,0
21300,22.787547741175505,-0.0083333333333333,0
21600,26.999204033807505,0.325,0
21900,24.452871157973757,-0.0016666666666666,0
22200,21.10841218326036,-0.0008333333333333,0
22500,20.03846598857325,-0.0033333333333333,0
22800,19.79487038678872,-0.0041666666666666,0
23100,19.213968370543267,-0.0025,0
23400,18.690847762565905,-0.0008333333333333,0
23700,18.47982569907571,0.0,0
24000,19.007747017520124,-0.0016666666666666,0
24300,19.4970194056366,-0.0033333333333333,0
24600,20.49957943198689,-0.005,0
24900,26.894659363021184,-0.0116666666666666,0
25200,25.68742724321167,-0.0033333333333333,0
25500,21.51895740635744,-0.0008333333333333,0
25800,16.921375286630088,0.0,0
26100,13.658170558035897,0.0,0
26400,14.177165167415756,-0.0016666666666666,0
26700,16.175564008841242,-0.0025,0
27000,20.535635998857877,-0.005,0
27300,22.163551363263515,-0.0033333333333333,1
27600,25.64688374179718,-0.0075,1
27600,25.64688374179718,-0.0075,0
27900,25.73279731726553,-0.0058333333333333,1
27900,25.73279731726553,-0.0058333333333333,0
28200,0.0,0.0,0
28500,0.0,0.0,0
28800,0.0,0.0,0
29100,23.6253577801309,0.6,0
29400,19.86235478887608,0.3333333333333333,0
29700,17.20441730734303,0.1,0
30000,16.048990795355532,-0.0008333333333333,0
30300,16.17105760695297,-0.0008333333333333,0
30600,16.371466783470815,0.0,0
30900,18.28680018824821,-0.0033333333333333,0
31200,21.83359001725048,-0.0066666666666666,0
31500,22.353393319686123,-0.0033333333333333,0
31800,24.12788489023025,-0.0066666666666666,0
32100,25.849734028615966,-0.0066666666666666,0
32400,23.57283195887825,-0.0025,0
32700,20.429182393775346,-0.0016666666666666,0
33000,17.137003707148267,0.0,0
33300,19.0765289073542,-0.0058333333333333,0
33600,18.69728181161688,-0.0016666666666666,0
33900,18.071814244789696,0.0,0
34200,17.647195058931622,0.0,0
34500,20.049069344118564,-0.005,0
34800,21.6507642627986,-0.005,0
35100,22.478044916541503,-0.005,0
35400,25.320899370610828,-0.0075,0
35700,25.794311369183163,-0.0058333333333333,1
36000,21.57539654662272,-0.0008333333333333,1
36000,21.57539654662272,-0.0008333333333333,0
36300,17.358624892703588,0.0,1
36300,17.358624892703588,0.0,0
36600,0.0,0.0,0
36900,0.0,0.0,0
37200,0.0,0.0,0
37500,27.34144917954644,0.3316666666666666,0
37800,23.30283332506729,0.1,0
38100,18.03541351927253,0.0,0
38400,13.94269784820583,0.0,0
38700,12.718797414388549,-0.0008333333333333,0
39000,13.646816701000132,0.0,0
39300,19.41375718826082,-0.005,0
39600,23.719388881688587,-0.0058333333333333,0
39900,22.11178539253166,-0.0008333333333333,0
40200,19.46992648512097,-0.0025,0
40500,26.868966616360535,-0.0133333333333333,0
40800,23.672804812357203,-0.0008333333333333,0
41100,20.409598571008964,0.3325,0
41400,19.763305926178397,-0.0033333333333333,0
41700,20.33880997689611,-0.005,0
42000,18.754330534501676,-0.0016666666666666,0
42300,17.07243150137189,0.0,0
42600,16.44357239232528,0.0,0
42900,16.83980415682225,-0.0008333333333333,0
43200,18.26277882369814,-0.0033333333333333,0
43500,23.111806979187307,-0.0091666666666666,0
43800,29.035765404180555,-0.0108333333333333,0
44100,28.154777094742013,-0.0041666666666666,0
44400,22.697409876733516,0.0,0
44700,18.365637851846493,0.4325,0
45000,14.58039630712904,0.0,0
45300,13.21419379880716,0.0,0
45600,15.730659663831569,-0.0025,0
45900,19.34346803599347,-0.0033333333333333,0
46200,22.066734280813403,-0.0041666666666666,0
46500,23.085237265610186,-0.005,0
46800,26.194759665503938,-0.0091666666666666,0
47100,25.11136649427092,-0.0041666666666666,0
47400,22.1512172698228,0.0991666666666666,0
47700,19.72159651711639,0.265,0
48000,18.96172631784733,-0.0033333333333333,0
48300,18.17739478099255,-0.0025,0
48600,18.4450205379226,0.0983333333333333,0
48900,17.73293165799581,0.0,0
49200,17.2836802327902,0.3333333333333333,0
49500,20.80142952510158,-0.0066666666666666,0
49800,21.407339285002777,-0.0033333333333333,0
50100,25.96409051911605,-0.0091666666666666,0
50400,27.341119933014216,-0.0066666666666666,0
50700,23.42646402758685,-0.0008333333333333,0
51000,19.79807361168086,-0.0016666666666666,0
51300,16.510271623627748,-0.0008333333333333,0
51600,15.574793946764604,-0.0016666666666666,0
51900,15.158906204306104,0.0,0
52200,17.573573862439563,-0.0025,0
52500,21.504411277479274,-0.0058333333333333,0
52800,23.73562582815457,-0.005,0
53100,24.52486181736803,-0.005,0
53400,22.863563842832097,-0.0033333333333333,0
53700,22.54817214453797,-0.005,0
54000,19.640714480063984,-0.0016666666666666,0
54300,17.651617896315635,-0.0016666666666666,0
54600,17.734769588418107,-0.0025,0
54900,18.246527680313932,-0.0025,0
55200,18.003851172957695,-0.0008333333333333,0
55500,19.35954619852878,-0.0033333333333333,0
55800,21.966103171703445,-0.0058333333333333,0
56100,20.912442002907675,-0.0016666666666666,0
56400,23.148435339568287,-0.0066666666666666,0
56700,22.22427553442672,-0.0033333333333333,0
57000,21.83924783464416,-0.0041666666666666,0
57300,19.707056478902487,-0.0016666666666666,0
57600,19.198944816821072,-0.0033333333333333,0
57900,18.64785459571627,0.3308333333333333,0
58200,17.13410990823825,0.0,0
58500,17.29035417920288,-0.0016666666666666,0
58800,19.725819286896265,-0.005,0
59100,20.127735929632475,-0.0025,0
59400,21.55104661508323,-0.005,0
59700,23.882301033887483,-0.0075,0
60000,22.33117494522885,0.3308333333333333,0
60300,19.73477281449682,-0.0016666666666666,0
60600,16.71694169039586,0.2666666666666666,0
60900,16.824440077172888,-0.0033333333333333,0
61200,16.771241221262073,-0.0016666666666666,0
61500,18.904727955006607,-0.0033333333333333,0
61800,21.214093658726807,-0.0041666666666666,0
62100,23.061336220512526,-0.005,0
62400,23.7493941504319,0.3283333333333333,0
62700,20.76387990030546,-0.0008333333333333,0
63000,22.294938204943392,-0.0066666666666666,0
63300,19.423068397985595,-0.0008333333333333,0
63600,17.91086525384622,-0.0016666666666666,0
63900,18.747432074706364,-0.0041666666666666,0
64200,19.01480839624536,-0.0025,0
64500,18.477831630426557,-0.0008333333333333,0
64800,20.079986361512837,0.43,1
65100,22.55977526880911,-0.0058333333333333,1
65100,22.55977526880911,-0.0058333333333333,0
65400,22.246146401488677,-0.0033333333333333,1
65400,22.246146401488677,-0.0033333333333333,0
65700,0.0,0.0,0
66000,0.0,0.0,0
66300,0.0,0.0,0
66600,25.34435526105541,0.53,0
66900,20.660750736955368,0.0,0
67200,19.19449830824426,0.0991666666666666,0
67500,16.792358818109225,-0.0008333333333333,0
67800,15.355356546798058,-0.0008333333333333,1
68100,15.034719612614088,-0.0008333333333333,1
68100,15.034719612614088,-0.0008333333333333,0
68400,15.926491998125712,-0.0008333333333333,1
68400,15.926491998125712,-0.0008333333333333,0
68700,0.0,0.0,0
69000,0.0,0.0,0
69300,0.0,0.0,0
69600,0.0,0.0,0
69900,26.91921950266751,0.6666666666666666,1
70200,22.808367991831943,0.0,1
70200,22.808367991831943,0.0,0
70500,17.667990253534715,0.0,1
70500,17.667990253534715,0.0,0
70800,0.0,0.0,0
71100,14.041383972314051,-0.0016666666666666,0
71400,16.055575916731343,-0.0016666666666666,0
71700,17.96305999616014,-0.0008333333333333,0
72000,20.9216143886012,0.0966666666666666,0
72300,23.097112162426203,-0.0066666666666666,0
72600,18.7321179071472,0.0,0
72900,22.08422771331341,-0.0083333333333333,0
73200,24.324001324815814,-0.0058333333333333,0
73500,21.824128306009023,0.3316666666666666,0
73800,18.95957331202526,0.3325,0
74100,18.469875497304788,-0.0033333333333333,0
74400,20.127766074019902,-0.0058333333333333,0
74700,19.856860634858105,-0.0025,0
75000,18.269607088663804,0.0,0
75300,17.51393952233381,-0.0008333333333333,0
75600,17.860630072546407,-0.0025,0
75900,19.67487718688596,-0.0058333333333333,0
76200,21.945438898842085,-0.0058333333333333,0
76500,22.36972276135844,-0.0033333333333333,0
76800,23.042939146538163,-0.005,0
77100,20.325554977983725,-0.0016666666666666,0
77400,17.20313655083353,-0.0008333333333333,0
77700,16.674590669191183,-0.0025,0
78000,18.89155470489316,-0.005,0
78300,18.700020587504657,0.1,0
78600,20.163530218999167,-0.0033333333333333,0
78900,21.169961895323464,-0.0041666666666666,0
79200,22.413348269017646,-0.0058333333333333,0
