,Time,Risk Score,Sus Deriv,Flag
122,36000,21.57539654662272,-0.0008333333333333334,0
123,36300,17.358624892703588,0.0,1
124,36300,17.358624892703588,0.0,0
125,36600,15.306609880773385,-0.0008333333333333334,0
126,36900,21.189536103161988,0.5958333333333333,0
127,37200,30.584538895167185,0.31833333333333336,0
128,37500,27.852095569826922,0.3316666666666667,0
129,37800,23.30283332506729,0.1,0
130,38100,18.03541351927253,0.0,0
131,38400,13.942697848205832,0.0,0
132,38700,12.718797414388547,-0.0008333333333333334,0
133,39000,13.646816701000132,0.0,0
134,39300,19.41375718826082,-0.005,0
135,39600,23.71938888168859,-0.0058333333333333345,0
136,39900,22.11178539253166,-0.0008333333333333334,0
137,40200,19.46992648512097,-0.0025,0
138,40500,26.868966616360535,-0.013333333333333334,0
139,40800,23.672804812357203,-0.0008333333333333334,0
140,41100,20.409598571008967,0.3325,0
141,41400,19.763305926178393,-0.0033333333333333327,0
142,41700,20.33880997689611,-0.005,0
143,42000,18.754330534501676,-0.0016666666666666668,0
144,42300,17.07243150137189,0.0,0
145,42600,16.44357239232528,0.0,0
146,42900,16.83980415682225,-0.0008333333333333334,0
147,43200,18.26277882369814,-0.0033333333333333327,0
148,43500,23.111806979187307,-0.009166666666666668,0
149,43800,29.035765404180555,-0.010833333333333334,0
150,44100,28.154777094742013,-0.0041666666666666675,0
151,44400,22.697409876733516,0.0,0
152,44700,18.365637851846493,0.4325,0
153,45000,14.580396307129039,0.0,0
154,45300,13.21419379880716,0.0,0
155,45600,15.730659663831569,-0.0025,0
156,45900,19.343468035993467,-0.0033333333333333327,0
157,46200,22.066734280813407,-0.0041666666666666675,0
158,46500,23.085237265610186,-0.005,0
159,46800,26.194759665503934,-0.009166666666666668,0
160,47100,25.11136649427092,-0.0041666666666666675,0
161,47400,22.1512172698228,0.09916666666666668,0
162,47700,19.721596517116392,0.265,0
163,48000,18.96172631784733,-0.0033333333333333327,0
164,48300,18.17739478099255,-0.0025,0
165,48600,18.445020537922602,0.09833333333333333,0
