Time,Max Concentration,Last Pit,Air Temp,Track Temp,Wind Speed,Yellow
1660.0,5.653965974432767,27.66666666666667,68.0,98.00006,1.9,0
1680.0,5.952380952380952,28.0,68.10008,98.00006,0.6,0
1700.0,5.952380952380952,28.33333333333333,68.10008,98.00006,0.6,0
1720.0,5.490734385724091,28.66666666666667,68.10008,98.00006,0.6,0
1740.0,8.333333333333334,29.0,68.30006,98.00006,3.2,0
1760.0,7.422930001770084,29.33333333333333,68.30006,98.00006,3.2,0
1780.0,6.280940770728532,29.66666666666667,68.30006,98.00006,3.2,0
1800.0,5.5272108843537415,30.0,68.30006,98.00006,0.6,0
1820.0,6.302521008403361,30.33333333333333,68.30006,98.00006,0.6,0
1840.0,5.4559625876851126,30.66666666666667,68.30006,98.00006,0.6,0
1860.0,6.851935386249307,31.0,68.30006,96.99998,2.6,0
1880.0,5.653965974432767,31.33333333333333,68.30006,96.99998,2.6,0
1900.0,5.952380952380952,31.66666666666667,68.30006,96.99998,2.6,0
1920.0,5.6061667834618065,32.0,68.30006,96.00008,5.2,0
1940.0,5.490734385724091,32.333333333333336,68.30006,96.00008,5.2,0
1960.0,6.3965884861407245,32.666666666666664,68.30006,96.00008,5.2,0
1980.0,4.5679569241662055,33.0,68.10008,93.99992,1.9,0
2000.0,6.3775510204081645,33.333333333333336,68.10008,93.99992,1.9,0
2020.0,4.7457627118644075,33.666666666666664,68.10008,93.99992,1.9,0
2040.0,4.901960784313727,34.0,68.0,95.0,1.9,0
2060.0,4.901960784313727,34.333333333333336,68.0,95.0,1.9,0
2080.0,5.7099461552077555,34.666666666666664,68.0,95.0,1.9,0
2100.0,5.863539445628997,35.0,67.89992,96.00008,1.3,0
2120.0,5.088569376989488,35.333333333333336,67.89992,96.00008,1.3,0
2140.0,5.1020408163265305,35.666666666666664,67.89992,96.00008,1.3,0
2160.0,3.5038542396636303,36.0,67.89992,96.00008,1.9,0
2180.0,4.797441364605544,36.333333333333336,67.89992,96.00008,1.9,0
2200.0,3.957776182102936,36.66666666666666,67.89992,96.00008,1.9,0
2220.0,6.280940770728532,37.0,67.89992,96.00008,1.9,0
2240.0,4.67687074829932,37.333333333333336,67.89992,96.00008,1.9,0
2260.0,3.826530612244898,37.66666666666666,67.89992,96.00008,1.9,0
2280.0,5.602240896358542,38.0,67.89992,96.00008,1.3,0
2300.0,6.280940770728532,38.333333333333336,67.89992,96.00008,1.3,0
2320.0,5.3304904051172715,38.66666666666666,67.89992,96.00008,1.3,0
2340.0,6.219362571876043,39.0,68.0,96.99998,2.6,0
2360.0,6.302521008403361,39.333333333333336,68.0,96.99998,2.6,0
2380.0,6.101694915254238,39.66666666666666,68.0,96.99998,2.6,0
2400.0,6.177076183939603,40.0,67.89992,96.00008,2.6,0
2420.0,5.3304904051172715,40.333333333333336,67.89992,96.00008,2.6,0
2440.0,6.3775510204081645,40.66666666666666,67.89992,96.00008,2.6,0
2460.0,6.3775510204081645,41.0,67.89992,96.00008,4.6,0
2480.0,4.901960784313727,41.333333333333336,67.89992,96.00008,4.6,0
2500.0,5.602240896358542,41.66666666666666,67.89992,96.00008,4.6,0
2520.0,8.333333333333334,42.0,67.80001999999999,96.00008,2.6,0
2540.0,6.3775510204081645,42.333333333333336,67.80001999999999,96.00008,2.6,0
2560.0,5.952380952380952,42.66666666666666,67.80001999999999,96.00008,2.6,0
2580.0,6.302521008403361,43.0,67.80001999999999,96.00008,3.2,0
2600.0,8.333333333333334,43.33333333333334,67.80001999999999,96.00008,3.2,0
2620.0,6.851935386249307,43.66666666666666,67.80001999999999,96.00008,3.2,0
2640.0,5.653965974432767,44.0,67.80001999999999,96.00008,0.6,0
2660.0,5.952380952380952,44.33333333333334,67.80001999999999,96.00008,0.6,0
2680.0,5.602240896358542,44.66666666666666,67.80001999999999,96.00008,0.6,0
2700.0,8.333333333333334,45.0,67.80001999999999,96.99998,1.9,0
2720.0,5.863539445628997,45.33333333333334,67.80001999999999,96.99998,1.9,0
2740.0,4.5679569241662055,45.66666666666666,67.80001999999999,96.99998,1.9,0
2760.0,6.802721088435375,46.0,67.80001999999999,98.00006,1.3,0
2780.0,4.204625087596356,46.33333333333334,67.80001999999999,98.00006,1.3,0
2800.0,4.901960784313727,46.66666666666666,67.80001999999999,98.00006,1.3,0
2820.0,3.4259676931246537,47.0,67.89992,98.00006,7.2,0
2840.0,8.333333333333334,47.33333333333334,67.89992,98.00006,7.2,0
2860.0,4.251700680272109,47.66666666666666,67.89992,98.00006,7.2,0
2880.0,4.201680672268908,48.0,67.80001999999999,96.99998,4.6,0
2900.0,6.3965884861407245,48.33333333333334,67.80001999999999,96.99998,4.6,0
2920.0,6.280940770728532,48.66666666666666,67.80001999999999,96.99998,4.6,0
2940.0,4.67687074829932,49.0,67.80001999999999,96.00008,5.9,0
2960.0,4.032258064516129,49.33333333333334,67.80001999999999,96.00008,5.9,0
2980.0,4.901960784313727,49.66666666666666,67.80001999999999,96.00008,5.9,0
3000.0,5.3304904051172715,50.0,67.80001999999999,96.00008,1.9,0
3020.0,5.863539445628997,50.33333333333334,67.80001999999999,96.00008,1.9,0
3040.0,4.523172779546212,50.66666666666666,67.80001999999999,96.00008,1.9,0
3060.0,4.251700680272109,51.0,67.60004,96.00008,1.3,0
3080.0,4.901960784313727,51.33333333333334,67.60004,96.00008,1.3,0
3100.0,3.4317089910775564,51.66666666666666,67.60004,96.00008,1.3,0
3120.0,5.863539445628997,52.0,67.69994,96.99998,0.6,0
3140.0,5.7099461552077555,52.33333333333334,67.69994,96.99998,0.6,0
3160.0,4.251700680272109,52.66666666666666,67.69994,96.99998,0.6,0
3180.0,3.3898305084745757,53.0,67.80001999999999,96.99998,1.9,0
3200.0,5.3304904051172715,21.68931666666667,67.80001999999999,96.99998,1.9,0
3220.0,5.6380591545166485,22.02265,67.80001999999999,96.99998,1.9,0
3240.0,5.3304904051172715,22.35598333333333,67.89992,96.99998,1.3,0
3260.0,3.826530612244898,22.68931666666667,67.89992,96.99998,1.3,0
3280.0,4.704301075268816,23.02265,67.89992,96.99998,1.3,0
3300.0,4.901960784313727,23.35598333333333,67.89992,96.00008,2.6,0
3320.0,4.201680672268908,23.68931666666667,67.89992,96.00008,2.6,0
3340.0,8.333333333333334,24.02265,67.89992,96.00008,2.6,0
3360.0,4.523172779546212,24.35598333333333,68.0,96.99998,2.6,0
3380.0,5.952380952380952,24.68931666666667,68.0,96.99998,2.6,0
3400.0,3.5038542396636303,25.02265,68.0,96.99998,2.6,0
3420.0,5.423728813559324,25.35598333333333,68.0,96.00008,1.9,0
3440.0,6.064690026954177,25.68931666666667,68.0,96.00008,1.9,0
3460.0,6.7656709854199795,26.02265,68.0,96.00008,1.9,0
3480.0,3.7313432835820897,26.35598333333333,68.0,96.99998,1.9,0
3500.0,4.264392324093817,26.68931666666667,68.0,96.99998,1.9,0
3520.0,6.720430107526883,27.02265,68.0,96.99998,1.9,0
3540.0,7.002801120448179,27.35598333333333,68.0,96.99998,0.0,0
3560.0,4.201680672268908,27.68931666666667,68.0,96.99998,0.0,0
3580.0,8.333333333333334,28.02265,68.0,96.99998,0.0,0
3600.0,4.043126684636119,28.35598333333333,68.10008,98.00006,1.3,0
3620.0,3.4317089910775564,28.68931666666667,68.10008,98.00006,1.3,0
3640.0,2.6954177897574128,23.99956666666667,68.10008,98.00006,1.3,0
3660.0,3.3602150537634414,26.646700000000006,68.10008,98.00006,1.3,0
3680.0,8.333333333333334,29.68931666666667,68.10008,98.00006,1.3,0
3700.0,4.8043925875085804,30.02265,68.10008,98.00006,1.3,0
3720.0,3.3828354927099893,28.64298333333333,68.19998000000001,98.00006,1.9,0
3740.0,2.7453671928620453,25.66623333333333,68.19998000000001,98.00006,1.9,0
3760.0,3.3828354927099893,28.31336666666667,68.19998000000001,98.00006,1.9,0
3780.0,4.201680672268908,31.35598333333333,68.10008,96.99998,1.9,0
3800.0,5.3908355795148255,31.68931666666667,68.10008,96.99998,1.9,0
3820.0,4.6765393608729555,30.30965,68.10008,96.99998,1.9,0
3840.0,2.8011204481792715,27.3329,68.0,93.00002,1.9,0
3860.0,3.3692722371967663,31.20613333333333,68.0,93.00002,1.9,0
3880.0,3.4317089910775564,33.02265,68.0,93.00002,1.9,0
3900.0,4.204625087596356,33.35598333333333,67.89992,89.00005999999998,1.3,0
3920.0,3.4317089910775564,31.976316666666666,67.89992,89.00005999999998,1.3,0
3940.0,2.102312543798178,28.99956666666667,67.89992,89.00005999999998,1.3,0
3960.0,3.4317089910775564,32.8728,67.80001999999999,84.99991999999997,2.6,0
3980.0,4.901960784313727,34.68931666666666,67.80001999999999,84.99991999999997,2.6,0
4000.0,5.602240896358542,35.02265,67.80001999999999,84.99991999999997,2.6,0
4020.0,8.333333333333334,32.57455,67.80001999999999,82.99994000000002,0.6,0
4040.0,8.333333333333334,30.66623333333333,67.80001999999999,82.99994000000002,0.6,0
4060.0,3.5014005602240896,34.42965,67.80001999999999,82.99994000000002,0.6,0
4080.0,4.201680672268908,34.76298333333333,67.80001999999999,80.99996,2.6,0
4100.0,2.8011204481792715,33.98003333333334,67.80001999999999,80.99996,2.6,0
4120.0,3.5014005602240896,34.220816666666664,67.80001999999999,80.99996,2.6,0
4140.0,3.3692722371967663,32.3329,67.69994,80.00005999999998,2.6,0
4160.0,2.803083391730904,34.98003333333334,67.69994,80.00005999999998,2.6,0
4180.0,2.7453671928620453,35.31336666666667,67.69994,80.00005999999998,2.6,0
4200.0,2.7453671928620453,35.6467,67.69994,78.00008000000003,3.2,0
4220.0,2.8011204481792715,34.30493333333333,67.69994,78.00008000000003,3.2,0
4240.0,3.4317089910775564,33.63695,67.69994,78.00008000000003,3.2,0
4260.0,3.5014005602240896,34.3329,67.60004,77.0,2.6,0
4280.0,5.602240896358542,36.980033333333346,67.60004,77.0,2.6,0
4300.0,8.333333333333334,37.31336666666667,67.60004,77.0,2.6,0
4320.0,3.3602150537634414,35.97159999999999,67.29998,75.99991999999997,1.9,0
4340.0,4.901960784313727,26.9908,67.29998,75.99991999999997,1.9,0
4360.0,3.1176929072486366,35.99956666666667,67.29998,75.99991999999997,1.9,0
4380.0,3.5014005602240896,38.57455,67.20008,75.99991999999997,0.6,0
4400.0,4.716981132075472,36.5224,67.20008,75.99991999999997,0.6,0
4420.0,2.688172043010753,36.559383333333344,67.20008,75.99991999999997,0.6,0
4440.0,4.201680672268908,28.657466666666664,67.1,75.99991999999997,1.3,0
4460.0,2.6954177897574128,37.666233333333345,67.1,75.99991999999997,1.3,0
4480.0,4.7457627118644075,37.99956666666667,67.1,75.99991999999997,1.3,0
4500.0,3.5014005602240896,37.892716666666665,67.20008,75.00001999999998,1.9,0
4520.0,8.333333333333334,38.22605,67.20008,75.00001999999998,1.9,0
4540.0,4.067796610169491,30.32413333333333,67.20008,75.00001999999998,1.9,0
4560.0,8.333333333333334,30.657466666666664,67.20008,75.00001999999998,1.9,0
4580.0,4.032258064516129,30.64683333333333,67.20008,75.00001999999998,1.9,0
4600.0,5.602240896358542,39.559383333333344,67.20008,75.00001999999998,1.9,0
4620.0,8.333333333333334,39.892716666666665,67.20008,75.00001999999998,1.9,0
4640.0,3.3898305084745757,31.9908,67.20008,75.00001999999998,1.9,0
4660.0,4.201680672268908,32.32413333333333,67.20008,75.00001999999998,1.9,0
4680.0,3.3898305084745757,32.657466666666664,67.20008,75.00001999999998,1.9,0
4700.0,3.5038542396636303,41.22605,67.20008,75.00001999999998,1.9,0
4720.0,4.1180507892930684,41.559383333333344,67.20008,75.00001999999998,1.9,0
4740.0,2.7118644067796613,33.657466666666664,67.40006,75.00001999999998,2.6,0
4760.0,3.4317089910775564,33.9908,67.40006,75.00001999999998,2.6,0
4780.0,2.8011204481792715,34.32413333333333,67.40006,75.00001999999998,2.6,0
4800.0,16.666666666666668,42.892716666666665,67.49996,73.99994000000002,3.9,0
4820.0,4.901960784313727,43.22605,67.49996,73.99994000000002,3.9,0
4840.0,4.6765393608729555,43.55938333333334,67.49996,73.99994000000002,3.9,0
4860.0,3.3898305084745757,35.657466666666664,67.60004,73.99994000000002,4.6,0
4880.0,3.5014005602240896,35.9908,67.60004,73.99994000000002,4.6,0
4900.0,3.1176929072486366,44.55938333333334,67.60004,73.99994000000002,4.6,0
4920.0,2.803083391730904,44.89271666666666,67.60004,73.00004,5.2,0
4940.0,8.333333333333334,45.22605,67.60004,73.00004,5.2,0
4960.0,4.704301075268816,37.32413333333333,67.60004,73.00004,5.2,0
4980.0,4.901960784313727,37.65746666666666,67.69994,73.00004,2.6,0
5000.0,4.6765393608729555,37.9908,67.69994,73.00004,2.6,0
5020.0,4.201680672268908,46.55938333333334,67.69994,73.00004,2.6,0
5040.0,8.333333333333334,46.89271666666666,67.69994,73.00004,1.9,0
5060.0,16.666666666666668,37.8927,67.69994,73.00004,1.9,0
5080.0,3.5038542396636303,39.32413333333333,67.69994,73.00004,1.9,0
5100.0,8.333333333333334,39.65746666666666,67.69994,73.00004,1.3,0
5120.0,8.333333333333334,48.22605,67.69994,73.00004,1.3,0
5140.0,2.803083391730904,48.55938333333334,67.69994,73.00004,1.3,0
5160.0,2.6954177897574128,39.559366666666655,67.69994,73.00004,1.3,0
5180.0,2.688172043010753,40.9908,67.69994,73.00004,1.3,0
5200.0,3.5038542396636303,41.32413333333333,67.69994,73.00004,1.3,0
5220.0,3.4317089910775564,49.89271666666666,67.69994,73.00004,4.6,0
5240.0,8.333333333333334,50.22605,67.69994,73.00004,4.6,0
5260.0,2.3382696804364773,41.22603333333333,67.69994,73.00004,4.6,0
5280.0,3.3828354927099893,40.775383333333345,67.80001999999999,73.00004,1.9,0
5300.0,4.204625087596356,42.9908,67.80001999999999,73.00004,1.9,0
5320.0,4.901960784313727,43.32413333333333,67.80001999999999,73.00004,1.9,0
5340.0,3.8971161340607945,43.3135,68.0,73.99994000000002,3.2,0
5360.0,2.7453671928620453,42.8927,68.0,73.99994000000002,3.2,0
5380.0,2.6954177897574128,41.8416,68.0,73.99994000000002,3.2,0
5400.0,3.3898305084745757,44.65746666666666,68.10008,73.99994000000002,2.6,0
5420.0,4.901960784313727,44.9908,68.10008,73.99994000000002,2.6,0
5440.0,16.666666666666668,45.32413333333333,68.10008,73.99994000000002,2.6,0
5460.0,2.100840336134454,44.55936666666666,68.10008,75.00001999999998,0.6,0
5480.0,2.0590253946465342,44.8927,68.10008,75.00001999999998,0.6,0
5500.0,8.333333333333334,46.32413333333333,68.10008,75.00001999999998,0.6,0
5520.0,4.901960784313727,46.65746666666666,68.19998000000001,75.99991999999997,4.6,0
5540.0,6.064690026954177,46.9908,68.19998000000001,75.99991999999997,4.6,0
5560.0,8.333333333333334,46.22603333333333,68.19998000000001,75.99991999999997,4.6,0
5580.0,2.8011204481792715,46.55936666666666,68.19998000000001,77.0,0.6,0
5600.0,2.8011204481792715,45.50826666666667,68.19998000000001,77.0,0.6,0
5620.0,3.5038542396636303,48.32413333333333,68.19998000000001,77.0,0.6,0
5640.0,8.333333333333334,48.65746666666666,68.19998000000001,78.00008000000003,0.6,0
5660.0,8.333333333333334,48.9908,68.19998000000001,78.00008000000003,0.6,0
5680.0,2.7118644067796613,48.22603333333333,68.19998000000001,78.00008000000003,0.6,0
5700.0,8.333333333333334,47.17493333333334,68.30006,77.0,0.0,0
5720.0,4.901960784313727,49.9908,68.30006,77.0,0.0,0
5740.0,4.201680672268908,50.32413333333333,68.30006,77.0,0.0,0
5760.0,2.3382696804364773,50.65746666666666,68.30006,75.99991999999997,2.6,0
5780.0,3.3602150537634414,49.8927,68.30006,75.99991999999997,2.6,0
5800.0,5.602240896358542,48.8416,68.30006,75.99991999999997,2.6,0
5820.0,3.8971161340607945,49.17881666666666,68.30006,75.00001999999998,3.2,0
5840.0,2.102312543798178,51.64683333333333,68.30006,75.00001999999998,3.2,0
5860.0,8.333333333333334,51.98016666666667,68.30006,75.00001999999998,3.2,0
5880.0,2.3382696804364773,49.91518333333333,68.10008,73.99994000000002,3.9,0
5900.0,2.803083391730904,48.8179,68.10008,73.99994000000002,3.9,0
5920.0,3.4317089910775564,50.84548333333333,68.10008,73.99994000000002,3.9,0
5940.0,8.333333333333334,51.77538333333334,68.0,73.99994000000002,1.9,0
5960.0,3.5014005602240896,52.10871666666666,68.0,73.99994000000002,1.9,0
5980.0,4.032258064516129,51.58185,68.0,73.99994000000002,1.9,0
6000.0,4.901960784313727,50.48456666666666,67.89992,73.00004,1.3,0
6020.0,3.5014005602240896,52.50826666666667,67.89992,73.00004,1.3,0
6040.0,3.1176929072486366,52.8416,67.89992,73.00004,1.3,0
6060.0,8.333333333333334,53.17493333333334,67.89992,73.00004,0.0,0
6080.0,3.3602150537634414,51.94198333333333,67.89992,73.00004,0.0,0
6100.0,5.602240896358542,52.15123333333334,67.89992,73.00004,0.0,0
6120.0,3.8971161340607945,52.48456666666666,67.89992,73.00004,0.6,0
6140.0,2.7453671928620453,52.60878333333334,67.89992,73.00004,0.6,0
6160.0,2.0590253946465342,50.97473333333333,67.89992,73.00004,0.6,0
6180.0,3.3602150537634414,52.22940000000001,67.89992,73.00004,1.9,0
6200.0,3.5014005602240896,52.56273333333333,67.89992,73.00004,1.9,0
6220.0,3.3898305084745757,52.30566666666667,67.89992,73.00004,1.9,0
6240.0,3.4317089910775564,52.638999999999996,67.89992,73.00004,1.9,0
6260.0,3.5014005602240896,51.82391666666667,67.89992,73.00004,1.9,0
6280.0,2.688172043010753,53.89606666666667,67.89992,73.00004,1.9,0
6300.0,3.5014005602240896,54.22940000000001,67.89992,71.99996,2.6,0
6320.0,3.3692722371967663,54.56273333333333,67.89992,71.99996,2.6,0
6340.0,3.5014005602240896,54.30566666666667,67.89992,71.99996,2.6,0
6360.0,16.666666666666668,53.49058333333333,68.0,71.99996,2.6,0
6380.0,8.333333333333334,53.82391666666667,68.0,71.99996,2.6,0
6400.0,2.803083391730904,54.00055,68.0,71.99996,2.6,0
6420.0,3.3602150537634414,35.632833333333345,68.0,71.99996,1.9,0
6440.0,4.704301075268816,54.5142,68.0,71.99996,1.9,0
6460.0,5.602240896358542,55.15725,68.0,71.99996,1.9,0
6480.0,16.666666666666668,55.49058333333333,67.89992,71.99996,1.9,0
6500.0,2.3382696804364773,35.35806666666667,67.89992,71.99996,1.9,0
6520.0,1.4005602240896358,35.69140000000001,67.89992,71.99996,1.9,0
6540.0,3.3602150537634414,56.18086666666667,67.89992,71.00005999999998,1.9,0
6560.0,4.204625087596356,56.5142,67.89992,71.00005999999998,1.9,0
6580.0,4.204625087596356,56.84753333333333,67.89992,71.00005999999998,1.9,0
6600.0,4.043126684636119,37.024733333333344,67.89992,71.00005999999998,2.6,0
6620.0,2.25522366180666,37.35806666666667,67.89992,71.00005999999998,2.6,0
6640.0,2.7118644067796613,35.193666666666665,67.89992,71.00005999999998,2.6,0
6660.0,3.5014005602240896,35.527,67.80001999999999,71.00005999999998,1.9,0
6680.0,8.333333333333334,36.8021,67.80001999999999,71.00005999999998,1.9,0
6700.0,3.3828354927099893,38.69140000000001,67.80001999999999,71.00005999999998,1.9,0
6720.0,8.333333333333334,39.024733333333344,67.80001999999999,71.00005999999998,0.0,0
6740.0,2.7118644067796613,36.1152,67.80001999999999,71.00005999999998,0.0,0
6760.0,3.5014005602240896,36.448533333333344,67.80001999999999,71.00005999999998,0.0,0
6780.0,3.5014005602240896,24.2032,67.80001999999999,71.00005999999998,3.2,0
6800.0,3.5014005602240896,24.53653333333333,67.80001999999999,71.00005999999998,3.2,0
6820.0,2.102312543798178,16.312583333333336,67.80001999999999,71.00005999999998,3.2,0
6840.0,2.0590253946465342,37.78186666666667,67.69994,71.00005999999998,0.6,0
6860.0,3.3898305084745757,38.1152,67.69994,71.00005999999998,0.6,0
6880.0,4.1180507892930684,38.448533333333344,67.69994,71.00005999999998,0.6,0
6900.0,3.3828354927099893,26.2032,67.80001999999999,71.00005999999998,0.6,0
6920.0,2.7453671928620453,17.97925,67.80001999999999,71.00005999999998,0.6,0
6940.0,2.25522366180666,39.448533333333344,67.80001999999999,71.00005999999998,0.6,0
6960.0,3.5014005602240896,39.78186666666667,67.89992,71.00005999999998,0.6,0
6980.0,4.901960784313727,27.53653333333333,67.89992,71.00005999999998,0.6,0
7000.0,4.043126684636119,27.86986666666667,67.89992,71.00005999999998,0.6,0
7020.0,3.5014005602240896,19.752016666666673,67.80001999999999,71.00005999999998,1.9,0
7040.0,2.3382696804364773,19.97925,67.80001999999999,71.00005999999998,1.9,0
7060.0,2.803083391730904,20.26581666666666,67.80001999999999,71.00005999999998,1.9,0
7080.0,8.333333333333334,29.2032,67.89992,71.00005999999998,1.9,0
7100.0,4.8043925875085804,29.53653333333333,67.89992,71.00005999999998,1.9,0
7120.0,2.803083391730904,21.418683333333334,67.89992,71.00005999999998,1.9,0
7140.0,3.3898305084745757,21.75201666666667,68.0,71.00005999999998,0.6,0
7160.0,2.8549730776038778,21.97925,68.0,71.00005999999998,0.6,0
7180.0,4.797441364605544,30.86986666666667,68.0,71.00005999999998,0.6,0
7200.0,4.523172779546212,31.2032,68.0,71.00005999999998,1.9,0
7220.0,4.264392324093817,31.53653333333333,68.0,71.00005999999998,1.9,0
7240.0,4.067796610169491,31.86986666666667,68.0,71.00005999999998,1.9,0
7260.0,6.177076183939603,32.2032,68.0,71.99996,1.9,0
7280.0,4.7457627118644075,32.53653333333333,68.0,71.99996,1.9,0
7300.0,4.5679569241662055,32.86986666666667,68.0,71.99996,1.9,0
7320.0,5.3304904051172715,33.2032,68.0,71.00005999999998,3.2,0
7340.0,4.5679569241662055,33.53653333333333,68.0,71.00005999999998,3.2,0
7360.0,5.5272108843537415,33.86986666666667,68.0,71.00005999999998,3.2,0
7380.0,4.6765393608729555,34.2032,68.0,71.00005999999998,0.0,0
7400.0,4.5679569241662055,34.53653333333333,68.0,71.00005999999998,0.0,0
7420.0,4.5104473236133185,34.86986666666667,68.0,71.00005999999998,0.0,0
