,Time,Risk Score,Sus Deriv,Flag
119,35400,23.37634883197006,0.09916666666666668,0
120,35700,22.716247538280488,-0.0033333333333333327,0
121,36000,21.933105019011418,-0.0025,1
122,36300,22.455194726761608,-0.0033333333333333327,1
123,36300,22.455194726761608,-0.0033333333333333327,0
124,36600,22.930302914364386,0.3316666666666667,1
125,36600,22.930302914364386,0.3316666666666667,0
126,36900,23.23367694011665,-0.0016666666666666668,0
127,37200,21.79588103837564,-0.0008333333333333334,0
128,37500,33.09373110506168,0.7166666666666667,0
129,37800,37.2681207901792,1.1933333333333334,0
130,38100,34.50639524082508,0.09833333333333333,0
131,38400,28.372834455334697,0.26666666666666666,0
132,38700,22.438943941504437,0.1,0
133,39000,17.376669876995102,0.0,0
134,39300,17.772416515529205,-0.0033333333333333327,0
135,39600,19.31475112377897,-0.0008333333333333334,0
