Time,Max Concentration,Last Pit,Yellow
1100.0,9.046345559092424,18.33333333333333,0
1120.0,7.4576271186440675,18.666666666666668,0
1140.0,7.462686567164179,19.0,0
1160.0,12.561881541457064,19.33333333333333,0
1180.0,13.13287615697784,19.666666666666668,0
1200.0,13.569518338638638,20.0,0
1220.0,6.3069376313945344,20.33333333333333,0
1240.0,7.007708479327261,20.666666666666668,0
1260.0,9.706908463853187,21.0,0
1280.0,12.561881541457064,21.33333333333333,0
1300.0,9.611742156535703,21.66666666666667,0
1320.0,8.409250175192712,22.0,0
1340.0,7.007708479327261,22.33333333333333,0
1360.0,7.422930001770084,22.66666666666667,0
1380.0,8.564919232811635,23.0,0
1400.0,11.419892310415511,23.33333333333333,0
1420.0,10.742535351422255,23.66666666666667,0
1440.0,5.7099461552077555,24.0,0
1460.0,5.602240896358542,24.33333333333333,0
1480.0,8.564919232811635,24.66666666666667,0
1500.0,10.848897694894736,25.0,0
1520.0,10.177138753978976,25.33333333333333,0
1540.0,5.653965974432767,25.66666666666667,0
1560.0,7.007708479327261,26.0,0
1580.0,8.564919232811635,26.33333333333333,0
1600.0,9.046345559092424,26.66666666666667,0
1620.0,10.848897694894736,27.0,0
1640.0,9.611742156535703,27.33333333333333,0
1660.0,5.863539445628997,27.66666666666667,0
1680.0,9.706908463853187,28.0,0
1700.0,9.611742156535703,28.33333333333333,0
1720.0,11.419892310415511,28.66666666666667,0
1740.0,10.742535351422255,29.0,0
1760.0,5.653965974432767,29.33333333333333,0
1780.0,10.511562718990891,29.66666666666667,0
1800.0,6.219362571876043,30.0,0
1820.0,10.277903079373964,30.33333333333333,0
1840.0,10.277903079373964,30.66666666666667,0
1860.0,9.611742156535703,31.0,0
1880.0,7.007708479327261,31.33333333333333,0
1900.0,6.851935386249307,31.66666666666667,0
1920.0,6.929637526652452,32.0,0
1940.0,11.99088692593629,32.333333333333336,0
1960.0,11.307931948865534,32.666666666666664,0
1980.0,6.048387096774192,33.0,0
2000.0,8.409250175192712,33.333333333333336,0
2020.0,7.915552364205872,33.666666666666664,0
2040.0,11.419892310415511,34.0,0
2060.0,9.611742156535703,34.333333333333336,0
2080.0,5.863539445628997,34.666666666666664,0
2100.0,7.9939246172908565,35.0,0
2120.0,7.350155766762595,35.333333333333336,0
2140.0,7.422930001770084,35.666666666666664,0
2160.0,7.422930001770084,36.0,0
2180.0,6.784759169319319,36.333333333333336,0
2200.0,7.9939246172908565,36.66666666666666,0
2220.0,6.784759169319319,37.0,0
2240.0,4.797441364605544,37.333333333333336,0
2260.0,9.706908463853187,37.66666666666666,0
2280.0,7.350155766762595,38.0,0
2300.0,8.564919232811635,38.333333333333336,0
2320.0,6.851935386249307,38.66666666666666,0
2340.0,6.784759169319319,39.0,0
2360.0,6.929637526652452,39.333333333333336,0
2380.0,8.564919232811635,39.66666666666666,0
2400.0,8.480948961649148,40.0,0
2420.0,7.9939246172908565,40.333333333333336,0
2440.0,7.915552364205872,40.66666666666666,0
2460.0,5.863539445628997,41.0,0
2480.0,10.848897694894736,41.333333333333336,0
2500.0,8.480948961649148,41.66666666666666,0
2520.0,9.706908463853187,42.0,0
2540.0,9.611742156535703,42.333333333333336,0
2560.0,4.7457627118644075,42.66666666666666,0
2580.0,10.277903079373964,43.0,0
2600.0,9.135913848332413,43.33333333333334,0
2620.0,9.706908463853187,43.66666666666666,0
2640.0,9.611742156535703,44.0,0
2660.0,4.905395935529082,44.33333333333334,0
2680.0,9.110021023125439,44.66666666666666,0
2700.0,8.564919232811635,45.0,0
2720.0,9.135913848332413,45.33333333333334,0
2740.0,7.9939246172908565,45.66666666666666,0
2760.0,7.350155766762595,46.0,0
2780.0,6.851935386249307,46.33333333333334,0
2800.0,6.851935386249307,46.66666666666666,0
2820.0,7.9939246172908565,47.0,0
2840.0,9.135913848332413,47.33333333333334,0
2860.0,8.480948961649148,47.66666666666666,0
2880.0,6.280940770728532,48.0,0
2900.0,6.3069376313945344,48.33333333333334,0
2920.0,10.277903079373964,48.66666666666666,0
2940.0,7.350155766762595,49.0,0
2960.0,5.653965974432767,49.33333333333334,0
2980.0,4.5679569241662055,49.66666666666666,0
3000.0,4.797441364605544,50.0,0
3020.0,7.462686567164179,50.33333333333334,0
3040.0,7.422930001770084,50.66666666666666,0
3060.0,6.3965884861407245,51.0,0
3080.0,6.851935386249307,51.33333333333334,0
3100.0,5.3304904051172715,51.66666666666666,0
3120.0,7.422930001770084,52.0,0
3140.0,6.929637526652452,52.33333333333334,0
3160.0,6.3965884861407245,52.66666666666666,0
3180.0,7.462686567164179,53.0,0
3200.0,7.422930001770084,53.33333333333334,0
3220.0,10.277903079373964,53.66666666666666,0
3240.0,7.422930001770084,54.0,0
3260.0,6.219362571876043,54.33333333333334,0
3280.0,5.6061667834618065,54.66666666666666,0
3300.0,5.863539445628997,55.0,0
3320.0,11.419892310415511,55.33333333333334,0
3340.0,9.611742156535703,55.66666666666666,0
3360.0,10.742535351422255,56.0,0
3380.0,5.6061667834618065,56.33333333333334,0
3400.0,6.3069376313945344,56.66666666666666,0
3420.0,7.422930001770084,27.17688333333333,0
3440.0,12.561881541457064,27.51021666666667,0
3460.0,10.177138753978976,27.84355,0
3480.0,5.7099461552077555,28.17688333333333,0
3500.0,5.6061667834618065,28.51021666666667,0
3520.0,4.966081662246854,28.84355,0
3540.0,10.848897694894736,29.17688333333333,0
3560.0,10.277903079373964,29.51021666666667,0
3580.0,9.611742156535703,29.84355,0
3600.0,5.602240896358542,30.17688333333333,0
3620.0,6.3069376313945344,30.51021666666667,0
3640.0,9.135913848332413,30.84355,0
3660.0,10.277903079373964,31.17688333333333,0
3680.0,7.9939246172908565,31.51021666666667,0
3700.0,7.350155766762595,31.84355,0
3720.0,6.3069376313945344,32.176883333333336,0
3740.0,6.851935386249307,32.510216666666665,0
3760.0,10.277903079373964,32.84355,0
3780.0,9.135913848332413,33.176883333333336,0
3800.0,8.480948961649148,33.510216666666665,0
3820.0,6.3069376313945344,33.84355,0
3840.0,5.3908355795148255,34.176883333333336,0
3860.0,11.419892310415511,34.51021666666667,0
3880.0,9.706908463853187,34.84355000000001,0
3900.0,6.784759169319319,35.176883333333336,0
3920.0,6.219362571876043,35.51021666666667,0
3940.0,5.138951539686982,29.992816666666666,0
3960.0,9.135913848332413,30.32615,0
3980.0,8.480948961649148,30.65948333333333,0
4000.0,6.851935386249307,30.992816666666666,0
4020.0,7.708479327259988,31.32615,0
4040.0,5.3304904051172715,31.65948333333333,0
4060.0,9.706908463853187,31.992816666666666,0
4080.0,7.9939246172908565,32.32615,0
4100.0,7.350155766762595,32.65948333333333,0
4120.0,7.422930001770084,32.99281666666666,0
4140.0,6.219362571876043,33.32615,0
4160.0,7.9939246172908565,33.65948333333333,0
4180.0,8.564919232811635,33.99281666666666,0
4200.0,8.480948961649148,34.32615,0
4220.0,7.422930001770084,34.65948333333333,0
4240.0,6.219362571876043,34.99281666666666,0
4260.0,5.7099461552077555,35.32615,0
4280.0,7.9939246172908565,35.65948333333333,0
4300.0,6.784759169319319,35.992816666666656,0
4320.0,5.088569376989488,36.32615,0
4340.0,7.422930001770084,36.65948333333333,0
4360.0,6.784759169319319,36.992816666666656,0
4380.0,7.9939246172908565,37.32615,0
4400.0,7.915552364205872,37.65948333333333,0
4420.0,5.653965974432767,35.12891666666667,0
4440.0,6.280940770728532,35.46225000000001,0
4460.0,5.653965974432767,35.54328333333333,0
4480.0,7.422930001770084,35.87661666666667,0
4500.0,7.9939246172908565,36.209950000000006,0
4520.0,6.219362571876043,36.543283333333335,0
4540.0,7.422930001770084,36.87661666666667,0
4560.0,7.422930001770084,37.209950000000006,0
4580.0,6.851935386249307,37.543283333333335,0
4600.0,6.784759169319319,36.770433333333344,0
4620.0,5.7099461552077555,37.103766666666665,0
4640.0,5.7099461552077555,37.4371,0
4660.0,6.851935386249307,37.191833333333335,0
4680.0,6.280940770728532,37.29145000000001,0
4700.0,5.3304904051172715,37.62478333333333,0
4720.0,7.9939246172908565,37.95811666666667,0
4740.0,6.219362571876043,38.201516666666656,0
4760.0,7.422930001770084,38.53485,0
4780.0,6.280940770728532,38.86818333333333,0
4800.0,7.9939246172908565,39.201516666666656,0
4820.0,7.350155766762595,39.53485,0
4840.0,6.784759169319319,39.86818333333333,0
4860.0,5.7099461552077555,40.201516666666656,0
4880.0,5.602240896358542,40.53485,0
4900.0,7.422930001770084,40.86818333333333,0
4920.0,6.784759169319319,41.201516666666656,0
4940.0,7.350155766762595,41.53485,0
4960.0,6.851935386249307,41.86818333333333,0
4980.0,5.7099461552077555,42.201516666666656,0
5000.0,7.422930001770084,42.53485,0
5020.0,6.851935386249307,42.86818333333333,0
5040.0,6.784759169319319,43.20151666666666,0
5060.0,7.9939246172908565,40.069316666666666,0
5080.0,6.784759169319319,40.40265,0
5100.0,5.7099461552077555,40.735983333333344,0
5120.0,7.9939246172908565,41.069316666666666,0
5140.0,6.784759169319319,41.40265,0
5160.0,9.135913848332413,41.735983333333344,0
5180.0,7.915552364205872,42.069316666666666,0
5200.0,6.851935386249307,42.40265,0
5220.0,8.564919232811635,42.735983333333344,0
5240.0,8.480948961649148,43.06931666666666,0
5260.0,7.9939246172908565,43.40265,0
5280.0,7.549759780370625,43.73598333333334,0
5300.0,6.784759169319319,44.06931666666666,0
5320.0,9.706908463853187,44.40265,0
5340.0,9.611742156535703,43.96845,0
5360.0,6.720430107526883,44.30178333333333,0
5380.0,7.9939246172908565,44.63511666666667,0
5400.0,6.784759169319319,44.96845,0
5420.0,9.135913848332413,45.30178333333333,0
5440.0,7.915552364205872,45.63511666666667,0
5460.0,4.905395935529082,45.96845,0
5480.0,7.007708479327261,46.30178333333333,0
5500.0,6.851935386249307,46.63511666666667,0
5520.0,7.9939246172908565,46.96845,0
5540.0,6.851935386249307,47.30178333333333,0
5560.0,6.280940770728532,47.63511666666667,0
5580.0,5.653965974432767,47.96845,0
5600.0,8.564919232811635,48.30178333333333,0
5620.0,8.564919232811635,48.63511666666667,0
5640.0,8.564919232811635,48.96845,0
5660.0,7.915552364205872,49.30178333333333,0
5680.0,5.9592979946962235,49.63511666666667,0
5700.0,8.564919232811635,49.96845,0
5720.0,6.851935386249307,50.30178333333333,0
5740.0,8.564919232811635,50.63511666666667,0
5760.0,7.915552364205872,50.96845,0
5780.0,5.653965974432767,51.30178333333333,0
5800.0,6.280940770728532,47.18331666666666,0
5820.0,6.280940770728532,47.51665,0
5840.0,9.135913848332413,47.84998333333333,0
5860.0,8.480948961649148,48.18331666666666,0
5880.0,5.952380952380952,48.51665,1
5900.0,9.810791871058164,48.84998333333333,1
5920.0,6.7385444743935325,49.18331666666666,1
5940.0,9.135913848332413,49.51665,1
5960.0,11.419892310415511,49.84998333333333,0
5980.0,10.177138753978976,50.18331666666666,0
6000.0,4.5679569241662055,50.51665,0
6020.0,5.138951539686982,50.84998333333333,0
6040.0,9.706908463853187,51.18331666666666,0
6060.0,10.848897694894736,51.51665,0
6080.0,11.873328546308805,51.84998333333333,0
6100.0,9.706908463853187,52.18331666666666,0
6120.0,9.046345559092424,52.51665,0
6140.0,10.169491525423727,52.84998333333333,0
6160.0,10.511562718990891,53.18331666666666,0
6180.0,11.212333566923618,53.51665,0
6200.0,12.605042016806722,53.84998333333333,0
6220.0,15.406162464985995,54.18331666666666,0
6240.0,17.158544955387786,54.51665,0
6260.0,11.455525606469006,54.84998333333333,0
6280.0,10.107816711590297,55.18331666666666,0
6300.0,11.727078891257994,55.51665,0
6320.0,13.703870772498615,55.84998333333333,0
6340.0,17.12983846562327,56.18331666666666,0
6360.0,14.845860003540167,56.51665,0
6380.0,11.99088692593629,56.84998333333333,0
6400.0,11.873328546308805,57.18331666666666,0
6420.0,9.110021023125439,57.51665,0
6440.0,10.504201680672267,57.84998333333333,0
6460.0,12.354152367879205,58.18331666666666,0
6480.0,10.981468771448181,58.46745,0
6500.0,12.793176972281447,58.80078333333334,0
6520.0,13.326226012793176,59.134116666666664,0
6540.0,23.98177385187258,59.46745,0
6560.0,17.12983846562327,59.80078333333334,0
6580.0,16.39650132585502,60.134116666666664,0
6600.0,10.177138753978976,60.46745,0
6620.0,12.096774193548384,60.80078333333334,0
6640.0,11.52542372881356,61.134116666666664,0
6660.0,10.981468771448181,61.46745,0
6680.0,14.824797843665767,61.80078333333334,0
6700.0,7.995735607675908,61.901,0
6720.0,13.859275053304904,62.23433333333333,0
6740.0,13.703870772498615,62.56766666666667,0
6760.0,16.558843850102495,62.901,0
6780.0,11.99088692593629,63.23433333333333,0
6800.0,14.134914936081914,63.56766666666667,0
6820.0,11.424731182795698,63.901,0
6840.0,9.110021023125439,64.23433333333334,0
6860.0,12.613875262789069,64.56766666666667,0
6880.0,12.605042016806722,64.90100000000001,0
6900.0,12.354152367879205,65.23433333333334,0
6920.0,8.086253369272237,65.56766666666667,0
6940.0,11.727078891257994,65.90100000000001,0
6960.0,11.419892310415511,66.23433333333334,0
6980.0,18.271827696664825,66.56766666666667,0
7000.0,11.99088692593629,59.73371666666666,0
7020.0,12.438725143752086,60.06705,0
7040.0,10.752688172043012,60.40038333333334,0
7060.0,12.881355932203391,60.73371666666666,0
7080.0,15.593220338983052,61.06705,0
7100.0,14.716187806587243,61.40038333333334,0
7120.0,16.80672268907563,61.73371666666666,0
7140.0,15.09951956074125,62.06705,0
7160.0,22.388059701492534,37.39869999999999,0
7180.0,24.552768467393356,37.73203333333333,0
7200.0,23.74665709261761,38.065366666666655,0
7220.0,9.778911564625849,38.39869999999999,0
7240.0,20.322354590049056,38.73203333333333,0
7260.0,10.29512697323267,39.065366666666655,0
7280.0,13.703870772498615,39.39869999999999,0
7300.0,18.271827696664825,39.73203333333333,0
7320.0,19.223484313071406,40.065366666666655,0
7340.0,10.752688172043012,40.39869999999999,0
7360.0,10.511562718990891,40.73203333333333,0
7380.0,10.127931769722817,41.065366666666655,0
7400.0,21.1268007742687,41.39869999999999,0
7420.0,15.831104728411743,41.73203333333333,0
7440.0,6.784759169319319,42.065366666666655,0
7460.0,12.613875262789069,42.39869999999999,0
7480.0,6.952514327145594,42.73203333333333,0
7500.0,11.99088692593629,43.06536666666666,0
7520.0,13.13287615697784,43.39869999999999,0
7540.0,13.004121741195359,43.73203333333333,0
7560.0,8.064516129032258,44.06536666666666,0
7580.0,7.703081232492997,44.39869999999999,0
7600.0,7.462686567164179,44.73203333333333,0
7620.0,17.12983846562327,45.06536666666666,0
7640.0,14.134914936081914,45.39869999999999,0
7660.0,6.3069376313945344,45.73203333333333,0
7680.0,10.511562718990891,46.06536666666666,0
7700.0,5.7099461552077555,46.39869999999999,0
7720.0,10.277903079373964,46.73203333333333,0
7740.0,10.848897694894736,47.06536666666666,0
7760.0,11.873328546308805,47.39869999999999,0
7780.0,6.720430107526883,47.73203333333333,0
7800.0,7.002801120448179,48.06536666666666,0
7820.0,8.564919232811635,48.39869999999999,0
7840.0,11.99088692593629,48.73203333333333,0
7860.0,10.177138753978976,49.06536666666666,0
7880.0,4.905395935529082,49.39869999999999,0
7900.0,8.409250175192712,49.73203333333333,0
7920.0,7.422930001770084,50.06536666666666,0
7940.0,10.848897694894736,50.39869999999999,0
7960.0,10.848897694894736,50.73203333333333,0
7980.0,9.611742156535703,51.06536666666666,0
8000.0,4.797441364605544,51.39869999999999,0
8020.0,7.703081232492997,50.8514,0
8040.0,7.462686567164179,51.18473333333333,0
8060.0,10.848897694894736,51.51806666666666,0
8080.0,9.611742156535703,51.8514,0
8100.0,4.251700680272109,52.18473333333333,0
8120.0,7.708479327259988,52.51806666666666,0
8140.0,6.851935386249307,52.8514,0
8160.0,9.706908463853187,53.18473333333333,0
8180.0,9.135913848332413,53.51806666666666,0
8200.0,8.480948961649148,47.04393333333334,0
8220.0,6.280940770728532,47.37726666666667,0
8240.0,5.7099461552077555,47.71060000000001,0
8260.0,9.135913848332413,48.04393333333334,0
8280.0,8.564919232811635,48.37726666666667,0
8300.0,7.915552364205872,48.71060000000001,0
8320.0,5.138951539686982,49.04393333333334,0
8340.0,7.007708479327261,49.37726666666667,0
8360.0,6.851935386249307,49.71060000000001,0
8380.0,8.564919232811635,50.04393333333334,0
8400.0,7.9939246172908565,50.37726666666667,0
8420.0,8.480948961649148,50.71060000000001,0
8440.0,7.422930001770084,51.04393333333334,0
8460.0,7.422930001770084,51.37726666666667,0
8480.0,6.3965884861407245,51.71060000000001,0
8500.0,7.9939246172908565,52.04393333333334,0
8520.0,7.915552364205872,52.37726666666667,0
8540.0,6.280940770728532,52.71060000000001,0
8560.0,7.007708479327261,53.04393333333334,0
8580.0,5.088569376989488,53.37726666666667,0
8600.0,9.706908463853187,53.71060000000001,0
8620.0,7.422930001770084,54.04393333333334,0
8640.0,7.350155766762595,54.37726666666667,0
8660.0,5.7099461552077555,54.71060000000001,0
8680.0,4.523172779546212,55.04393333333334,0
8700.0,6.3965884861407245,55.37726666666667,0
8720.0,7.422930001770084,55.71060000000001,0
8740.0,7.422930001770084,56.04393333333334,0
8760.0,6.784759169319319,50.86975,0
8780.0,7.007708479327261,51.20308333333334,0
8800.0,7.007708479327261,51.53641666666668,0
8820.0,9.135913848332413,51.86975,0
8840.0,10.277903079373964,52.20308333333334,0
8860.0,9.135913848332413,52.53641666666668,0
8880.0,8.480948961649148,52.86975,0
8900.0,4.8043925875085804,53.20308333333334,0
8920.0,5.863539445628997,53.53641666666668,0
8940.0,8.564919232811635,53.86975,0
8960.0,10.277903079373964,54.20308333333334,0
8980.0,9.611742156535703,54.53641666666668,0
9000.0,5.6061667834618065,54.86975,0
9020.0,7.708479327259988,55.20308333333334,0
9040.0,9.706908463853187,55.53641666666668,0
9060.0,9.706908463853187,55.86975,0
9080.0,7.915552364205872,56.20308333333334,0
9100.0,5.653965974432767,56.53641666666668,0
9120.0,6.3069376313945344,56.86975,0
9140.0,5.7099461552077555,57.20308333333334,0
9160.0,10.848897694894736,57.53641666666668,0
9180.0,9.046345559092424,57.86975,0
9200.0,6.784759169319319,58.20308333333334,0
9220.0,6.3069376313945344,58.53641666666668,0
9240.0,5.9592979946962235,58.86975,0
9260.0,11.419892310415511,59.20308333333334,0
9280.0,9.046345559092424,59.53641666666668,0
9300.0,7.422930001770084,59.86975,0
9320.0,9.110021023125439,60.20308333333334,0
9340.0,7.549759780370625,60.53641666666668,0
9360.0,6.3965884861407245,60.86975,0
9380.0,10.277903079373964,61.20308333333334,0
9400.0,10.177138753978976,61.53641666666668,0
9420.0,6.280940770728532,61.86975,0
9440.0,5.653965974432767,62.20308333333334,0
9460.0,4.264392324093817,62.53641666666668,0
9480.0,10.277903079373964,62.86975,0
9500.0,9.046345559092424,63.20308333333334,0
9520.0,7.422930001770084,63.53641666666668,0
9540.0,6.3069376313945344,63.86975,0
9560.0,4.1180507892930684,64.20308333333334,0
9580.0,6.851935386249307,61.19233333333333,0
9600.0,7.422930001770084,61.52566666666666,0
9620.0,7.422930001770084,61.858999999999995,0
9640.0,6.784759169319319,62.19233333333333,0
9660.0,6.302521008403361,62.52566666666666,0
9680.0,7.422930001770084,62.858999999999995,0
9700.0,9.135913848332413,63.19233333333333,0
9720.0,7.915552364205872,63.52566666666666,0
9740.0,5.7099461552077555,63.858999999999995,0
9760.0,6.3069376313945344,51.06771666666667,0
9780.0,5.7099461552077555,51.40105000000001,0
9800.0,9.135913848332413,51.734383333333334,0
9820.0,9.135913848332413,52.06771666666667,0
9840.0,9.046345559092424,52.40105000000001,0
9860.0,6.219362571876043,52.734383333333334,0
9880.0,6.302521008403361,53.06771666666667,0
9900.0,7.422930001770084,53.40105000000001,0
9920.0,9.135913848332413,53.734383333333334,0
9940.0,7.915552364205872,54.06771666666667,0
9960.0,6.280940770728532,54.40105000000001,0
9980.0,7.007708479327261,54.734383333333334,0
10000.0,5.138951539686982,55.06771666666667,0
10020.0,7.9939246172908565,55.40105000000001,0
10040.0,9.706908463853187,55.734383333333334,0
10060.0,8.480948961649148,56.06771666666667,0
10080.0,6.280940770728532,56.40105000000001,0
10100.0,6.302521008403361,56.734383333333334,0
10120.0,4.797441364605544,57.06771666666667,0
10140.0,7.9939246172908565,57.40105000000001,0
10160.0,6.929637526652452,57.734383333333334,0
10180.0,7.422930001770084,58.06771666666667,0
10200.0,7.9939246172908565,57.33548333333333,0
10220.0,7.422930001770084,57.66881666666666,0
10240.0,6.280940770728532,51.98846666666667,0
10260.0,5.653965974432767,52.3218,0
10280.0,5.863539445628997,52.65513333333333,0
10300.0,7.422930001770084,52.98846666666667,0
10320.0,6.851935386249307,53.3218,0
10340.0,6.280940770728532,53.65513333333333,0
10360.0,5.653965974432767,53.98846666666667,0
10380.0,5.7099461552077555,54.3218,0
10400.0,7.9939246172908565,54.65513333333333,0
10420.0,6.784759169319319,54.98846666666667,0
10440.0,7.9939246172908565,55.3218,0
10460.0,7.422930001770084,55.65513333333333,0
10480.0,6.219362571876043,55.98846666666667,0
10500.0,7.9939246172908565,56.3218,0
10520.0,6.784759169319319,56.65513333333333,0
10540.0,6.851935386249307,56.98846666666667,0
10560.0,6.784759169319319,57.3218,0
10580.0,5.653965974432767,57.65513333333333,0
10600.0,6.280940770728532,57.98846666666667,0
10620.0,6.219362571876043,58.3218,0
10640.0,6.851935386249307,58.65513333333333,0
10660.0,6.280940770728532,58.98846666666667,0
10680.0,5.138951539686982,59.3218,0
10700.0,5.7099461552077555,59.65513333333333,0
10720.0,6.851935386249307,59.98846666666667,0
10740.0,6.851935386249307,60.3218,0
10760.0,6.851935386249307,60.65513333333333,0
10780.0,7.350155766762595,60.98846666666667,0
10800.0,5.138951539686982,61.3218,0
10820.0,6.851935386249307,61.65513333333333,0
10840.0,6.219362571876043,33.98335,0
10860.0,7.9939246172908565,34.31668333333334,0
10880.0,7.422930001770084,34.65001666666667,0
10900.0,6.851935386249307,34.98335,0
10920.0,7.422930001770084,35.316683333333344,0
10940.0,6.280940770728532,35.65001666666667,0
10960.0,6.851935386249307,35.98335,0
10980.0,7.422930001770084,36.316683333333344,0
11000.0,6.784759169319319,36.65001666666667,0
11020.0,5.7099461552077555,36.98335,0
11040.0,7.422930001770084,37.316683333333344,0
11060.0,6.219362571876043,37.65001666666667,0
11080.0,9.135913848332413,37.98335,0
11100.0,7.422930001770084,38.316683333333344,0
11120.0,6.219362571876043,38.65001666666667,0
11140.0,6.851935386249307,38.98335,0
11160.0,5.653965974432767,39.316683333333344,0
11180.0,5.138951539686982,39.65001666666667,0
11200.0,7.9939246172908565,39.98335,0
11220.0,6.851935386249307,40.316683333333344,0
11240.0,7.422930001770084,40.65001666666667,0
11260.0,6.219362571876043,40.98335,0
11280.0,5.863539445628997,40.82941666666665,0
11300.0,8.564919232811635,41.16274999999999,0
11320.0,8.564919232811635,41.49608333333333,0
11340.0,9.706908463853187,41.82941666666665,0
11360.0,7.915552364205872,42.16274999999999,0
11380.0,4.523172779546212,42.49608333333333,0
11400.0,6.280940770728532,42.82941666666665,0
11420.0,6.851935386249307,43.16274999999999,0
11440.0,8.564919232811635,43.49608333333333,0
11460.0,7.350155766762595,43.82941666666666,0
11480.0,6.784759169319319,44.16274999999999,0
11500.0,4.905395935529082,44.49608333333333,0
11520.0,7.9939246172908565,44.82941666666666,0
11540.0,7.422930001770084,37.92183333333333,0
11560.0,7.9939246172908565,38.25516666666665,0
11580.0,6.784759169319319,35.07943333333333,0
11600.0,4.797441364605544,35.412766666666656,0
11620.0,6.851935386249307,35.74609999999999,0
11640.0,7.9939246172908565,36.07943333333333,0
11660.0,7.9939246172908565,36.412766666666656,0
11680.0,7.915552364205872,36.74609999999999,0
11700.0,5.6061667834618065,37.07943333333333,0
11720.0,6.3069376313945344,37.412766666666656,0
11740.0,8.564919232811635,37.74609999999999,0
11760.0,9.135913848332413,37.76936666666667,0
11780.0,7.915552364205872,38.10270000000001,0
11800.0,5.653965974432767,38.43603333333333,0
11820.0,5.3304904051172715,38.76936666666667,0
11840.0,7.422930001770084,39.10270000000001,0
11860.0,9.135913848332413,39.43603333333333,0
11880.0,7.915552364205872,39.76936666666667,0
11900.0,6.784759169319319,40.10270000000001,0
11920.0,6.3069376313945344,40.43603333333333,0
11940.0,7.9939246172908565,39.38246666666667,0
11960.0,7.422930001770084,39.599433333333344,0
11980.0,9.135913848332413,39.93276666666667,0
12000.0,8.480948961649148,40.26610000000001,0
12020.0,5.423728813559324,40.599433333333344,0
12040.0,4.901960784313727,40.93276666666667,0
12060.0,6.851935386249307,41.26610000000001,1
12080.0,9.706908463853187,41.599433333333344,1
12100.0,8.480948961649148,41.93276666666667,1
12120.0,4.251700680272109,42.26610000000001,1
12140.0,7.708479327259988,42.58515000000001,0
12160.0,7.422930001770084,42.91848333333334,0
12180.0,5.863539445628997,43.25181666666667,0
12200.0,8.564919232811635,43.58515000000001,0
12220.0,12.561881541457064,43.91848333333334,0
12240.0,9.611742156535703,44.25181666666667,0
12260.0,10.177138753978976,44.58515000000001,0
12280.0,9.408602150537632,44.91848333333334,0
12300.0,11.52542372881356,45.25181666666667,0
12320.0,10.511562718990891,45.58515000000001,0
12340.0,9.103641456582633,45.91848333333334,0
12360.0,13.314646110721796,46.25181666666667,0
12380.0,8.528784648187633,46.58515000000001,0
12400.0,11.727078891257994,46.91848333333334,0
12420.0,11.99088692593629,47.25181666666667,0
12440.0,16.558843850102495,47.58515000000001,0
12460.0,10.177138753978976,47.91848333333334,0
12480.0,12.438725143752086,48.25181666666667,0
12500.0,8.736559139784946,48.58515000000001,0
12520.0,10.080645161290322,48.91848333333334,0
