Time,Max Concentration,Last Pit,Air Temp,Track Temp,Humidity,Pressure,Wind Speed,Yellow
22860.0,6.3775510204081645,65.19165,54.69998,55.00004000000001,55,30.168245460999998,3.2,0
22880.0,6.7385444743935325,65.52498333333332,54.60008000000001,55.00004000000001,55,30.167064257,5.9,0
22900.0,7.002801120448179,65.85831666666667,54.60008000000001,55.00004000000001,55,30.167064257,5.9,0
22920.0,16.666666666666668,66.19165,54.60008000000001,55.00004000000001,55,30.167064257,5.9,0
22940.0,7.462686567164179,66.52498333333332,54.69998,55.00004000000001,55,30.166178354,1.9,0
22960.0,5.088569376989488,66.85831666666667,54.69998,55.00004000000001,55,30.166178354,1.9,0
22980.0,6.3775510204081645,67.19165,54.69998,55.00004000000001,55,30.166178354,1.9,0
23000.0,6.779661016949151,67.52498333333332,54.69998,55.99994,55,30.16499715,3.9,0
23020.0,5.490734385724091,67.85831666666667,54.69998,55.99994,55,30.16499715,3.9,0
23040.0,5.863539445628997,68.19165,54.69998,55.99994,55,30.16499715,3.9,0
23060.0,8.564919232811635,68.52498333333332,54.69998,55.00004000000001,55,30.164111246999997,5.9,0
23080.0,16.666666666666668,68.85831666666667,54.69998,55.00004000000001,55,30.164111246999997,5.9,0
23100.0,8.736559139784946,69.19165,54.69998,55.00004000000001,55,30.164111246999997,5.9,0
23120.0,9.103641456582633,69.52498333333332,54.69998,55.99994,55,30.16499715,5.2,0
23140.0,7.794232268121589,69.85831666666667,54.69998,55.99994,55,30.16499715,5.2,0
23160.0,8.564919232811635,70.19165,54.69998,55.99994,55,30.16499715,5.2,0
23180.0,6.784759169319319,70.52498333333331,54.69998,55.99994,55,30.164111246999997,3.9,0
23200.0,5.1020408163265305,70.85831666666667,54.69998,55.99994,55,30.164111246999997,3.9,0
23220.0,6.3069376313945344,71.19165,54.69998,55.99994,55,30.164111246999997,3.9,0
23240.0,5.490734385724091,71.52498333333331,54.69998,55.99994,55,30.167064257,3.2,0
23260.0,7.462686567164179,71.85831666666667,54.69998,55.99994,55,30.167064257,3.2,0
23280.0,4.5679569241662055,72.19165,54.69998,55.99994,55,30.167064257,3.2,0
23300.0,6.3775510204081645,72.52498333333331,54.80006,55.99994,55,30.167064257,3.2,0
23320.0,5.423728813559324,72.85831666666667,54.80006,55.99994,55,30.167064257,3.2,0
