Time,Sus Deriv
300,0.0
600,0.0
900,0.26666666666666666
1200,0.0
1500,0.43333333333333335
1800,-0.0016666666666666668
2100,-0.010833333333333334
2400,0.9333333333333333
2700,-0.0016666666666666668
3000,0.31083333333333335
3300,0.9983333333333333
3600,0.3333333333333333
3900,0.0
4200,-0.01
4500,-0.0033333333333333335
4800,0.09583333333333334
5100,0.0
5400,-0.0008333333333333334
5700,0.5316666666666666
6000,0
6300,0
6600,0
6900,2.7975
7200,0.3325
7500,0.1
7800,0.0
8100,0.0
8400,-0.0016666666666666668
8700,0.09916666666666667
9000,-0.01
9300,-0.0033333333333333335
9600,-0.0025
9900,0
10200,0
10500,0
10800,1.7325
11100,0.1
11400,0.0
11700,0.0
12000,0.1
12300,-0.0008333333333333334
12600,0.0
12900,-0.011666666666666667
13200,-0.0016666666666666668
13500,-0.009166666666666667
13800,0.5908333333333333
14100,0
14400,0
14700,0
15000,0.3325
15300,-0.0008333333333333334
15600,0.26666666666666666
15900,-0.0008333333333333334
16200,0.0
16500,0.0
16800,-0.006666666666666667
17100,0.3283333333333333
17400,-0.006666666666666667
17700,-0.008333333333333333
18000,-0.01
18300,-0.0008333333333333334
18600,-0.0008333333333333334
18900,-0.004166666666666667
19200,-0.006666666666666667
19500,-0.0016666666666666668
19800,-0.0016666666666666668
20100,-0.0016666666666666668
20400,0.3308333333333333
20700,0
21000,0
21300,0
21600,0
21900,0.0
22200,0.0
22500,-0.0008333333333333334
22800,-0.0016666666666666668
23100,-0.0008333333333333334
23400,-0.0008333333333333334
23700,-0.008333333333333333
24000,-0.0033333333333333335
24300,0
24600,0
24900,0
25200,0
25500,-0.0008333333333333334
25800,0.0
26100,-0.0008333333333333334
26400,0.1
26700,-0.0008333333333333334
27000,-0.0025
27300,0.3283333333333333
27600,-0.0016666666666666668
27900,-0.0008333333333333334
28200,-0.005833333333333334
28500,-0.0175
28800,0.33166666666666667
29100,0
29400,0
29700,0
30000,1.1975
30300,0.0
30600,0.0
30900,0.0
31200,0.0
31500,-0.0008333333333333334
31800,-0.0075
32100,0.32083333333333336
32400,0.6658333333333334
32700,0.3325
33000,0.0875
33300,0.33166666666666667
33600,0.3325
33900,0.2608333333333333
34200,-0.0033333333333333335
34500,0.0
34800,0.0
35100,0.09333333333333334
35400,-0.004166666666666667
35700,0.26416666666666666
36000,-0.011666666666666667
36300,0.3233333333333333
36600,0
36900,0
37200,0
37500,-0.0025
37800,0.2658333333333333
38100,0.0
38400,0.0
38700,-0.0008333333333333334
39000,-0.0025
39300,-0.005833333333333334
39600,-0.004166666666666667
39900,0.32916666666666666
40200,-0.0033333333333333335
40500,0.3175
40800,0.0
41100,-0.0016666666666666668
41400,-0.004166666666666667
41700,-0.004166666666666667
42000,0.33166666666666667
42300,-0.0008333333333333334
42600,-0.0016666666666666668
42900,-0.0033333333333333335
43200,0
43500,0
43800,0
44100,0.265
44400,0.265
44700,0.2658333333333333
45000,0.3333333333333333
45300,-0.0008333333333333334
45600,-0.0016666666666666668
45900,-0.009166666666666667
46200,-0.0008333333333333334
46500,-0.0033333333333333335
46800,-0.0075
47100,-0.01
47400,-0.0025
47700,0.265
48000,0.095
48300,0.0975
48600,0
48900,0
49200,0
49500,0.7283333333333334
49800,0.0
50100,0.0
50400,-0.0008333333333333334
50700,0.0975
51000,0.0
51300,-0.005833333333333334
51600,1.7775
51900,1.0975
52200,0.6666666666666666
52500,0.0
52800,0.0
53100,0.1
53400,0.18666666666666668
53700,0.25583333333333336
54000,-0.0008333333333333334
54300,0.0
54600,0.0
54900,-0.0016666666666666668
55200,0.0
55500,-0.0008333333333333334
55800,-0.008333333333333333
56100,0.0
56400,0.6616666666666666
56700,-0.011666666666666667
57000,0.2608333333333333
57300,0.26666666666666666
57600,0.0
57900,-0.0008333333333333334
58200,0.19916666666666666
58500,-0.0033333333333333335
58800,0.3308333333333333
59100,-0.0008333333333333334
59400,0.1
59700,0.2658333333333333
60000,0.3333333333333333
60300,0.095
60600,0.0
60900,0.0
61200,0.0
61500,0.0
61800,0.0
62100,0.0
62400,0.0
62700,0.0
63000,0.0
63300,0.0
63600,0.0
63900,0.0
64200,0.0
64500,0.0
64800,0.0
65100,0.0
65400,0.0
65700,0.0
66000,0.0
66300,0.0
66600,-0.0033333333333333335
66900,0.0
67200,0.0
67500,-0.0008333333333333334
67800,0.0
68100,0.0
68400,-0.006666666666666667
68700,0.09083333333333334
69000,0.3333333333333333
69300,0.26666666666666666
69600,0.33166666666666667
69900,0.3325
70200,0.0
70500,-0.0008333333333333334
70800,0.1
71100,0.0
71400,-0.0008333333333333334
71700,-0.0008333333333333334
72000,0.095
72300,-0.004166666666666667
72600,-0.0008333333333333334
72900,0.0975
73200,0.2625
73500,0.7
73800,-0.004166666666666667
74100,0.36083333333333334
74400,0.0
74700,-0.0025
75000,0.36583333333333334
75300,0.0
75600,0.0
75900,0.0975
76200,-0.0016666666666666668
76500,0.3308333333333333
76800,0.25333333333333335
77100,0.32666666666666666
77400,0.6
77700,0.0
78000,0.0
78300,0.0
78600,-0.0016666666666666668
78900,-0.0025
79200,0.33166666666666667
